DeathYearYear,DeathCOD113ICDCode113Desc,Deaths,SORT
2014,Leukemia (C91-C95),11,1064
2015,Leukemia (C91-C95),8,1066
2016,Leukemia (C91-C95),8,1068
2017,Leukemia (C91-C95),9,1070
2018,Leukemia (C91-C95),8,1072
2019,Leukemia (C91-C95),14,1074
2020 **,Leukemia (C91-C95),5,1076
2007,Multiple myeloma and immunoproliferative neoplasms (C88C90),4,1080
2008,Multiple myeloma and immunoproliferative neoplasms (C88C90),2,1082
2009,Multiple myeloma and immunoproliferative neoplasms (C88C90),2,1084
2010,Multiple myeloma and immunoproliferative neoplasms (C88C90),4,1086
2011,Multiple myeloma and immunoproliferative neoplasms (C88C90),4,1088
2012,Multiple myeloma and immunoproliferative neoplasms (C88C90),2,1090
2013,Multiple myeloma and immunoproliferative neoplasms (C88C90),3,1092
2014,Multiple myeloma and immunoproliferative neoplasms (C88C90),7,1094
2015,Multiple myeloma and immunoproliferative neoplasms (C88C90),3,1096
2016,Multiple myeloma and immunoproliferative neoplasms (C88C90),4,1098
2017,Multiple myeloma and immunoproliferative neoplasms (C88C90),3,1100
2018,Multiple myeloma and immunoproliferative neoplasms (C88C90),6,1102
2019,Multiple myeloma and immunoproliferative neoplasms (C88C90),5,1104
2020 **,Multiple myeloma and immunoproliferative neoplasms (C88C90),3,1106
2007,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),0,1110
2008,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),0,1112
2009,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),0,1114
2010,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),0,1116
2011,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),0,1118
2012,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),0,1120
2013,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),0,1122
2014,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),0,1124
2015,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),0,1126
2016,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),0,1128
2017,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),0,1130
2018,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),0,1132
2019,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),0,1134
2020 **,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),0,1136
2007,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),12,1140
2008,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),16,1142
2009,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),18,1144
2010,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),27,1146
2011,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),20,1148
2012,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),23,1150
2013,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),20,1152
2014,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),28,1154
2015,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),25,1156
2016,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),20,1158
2017,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),28,1160
2018,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),35,1162
2019,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),27,1164
2020 **,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),32,1166
2007,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),4,1170
2008,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),6,1172
2009,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),1,1174
2010,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),3,1176
2011,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),5,1178
2012,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),6,1180
2013,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),6,1182
2014,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),6,1184
2015,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),4,1186
2016,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),4,1188
2017,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),5,1190
2018,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),3,1192
2019,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),9,1194
2020 **,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),3,1196
2007,Anemias (D50-D64),0,1200
2008,Anemias (D50-D64),1,1202
2009,Anemias (D50-D64),0,1204
2010,Anemias (D50-D64),1,1206
2011,Anemias (D50-D64),1,1208
2012,Anemias (D50-D64),1,1210
2013,Anemias (D50-D64),0,1212
2014,Anemias (D50-D64),3,1214
2015,Anemias (D50-D64),1,1216
2016,Anemias (D50-D64),2,1218
2017,Anemias (D50-D64),1,1220
2018,Anemias (D50-D64),0,1222
2019,Anemias (D50-D64),2,1224
2020 **,Anemias (D50-D64),3,1226
2007,Diabetes mellitus (E10-E14),39,1230
2008,Diabetes mellitus (E10-E14),35,1232
2009,Diabetes mellitus (E10-E14),38,1234
2010,Diabetes mellitus (E10-E14),33,1236
2011,Diabetes mellitus (E10-E14),40,1238
2012,Diabetes mellitus (E10-E14),49,1240
2013,Diabetes mellitus (E10-E14),50,1242
2014,Diabetes mellitus (E10-E14),50,1244
2015,Diabetes mellitus (E10-E14),47,1246
2016,Diabetes mellitus (E10-E14),44,1248
2017,Diabetes mellitus (E10-E14),45,1250
2018,Diabetes mellitus (E10-E14),45,1252
2019,Diabetes mellitus (E10-E14),62,1254
2020 **,Diabetes mellitus (E10-E14),50,1256
2007,Malnutrition (E40-E46),2,1260
2008,Malnutrition (E40-E46),0,1262
2009,Malnutrition (E40-E46),1,1264
2010,Malnutrition (E40-E46),1,1266
2011,Malnutrition (E40-E46),1,1268
2012,Malnutrition (E40-E46),0,1270
2013,Malnutrition (E40-E46),0,1272
2014,Malnutrition (E40-E46),0,1274
2015,Malnutrition (E40-E46),2,1276
2016,Malnutrition (E40-E46),4,1278
2017,Malnutrition (E40-E46),2,1280
2018,Malnutrition (E40-E46),2,1282
2019,Malnutrition (E40-E46),5,1284
2020 **,Malnutrition (E40-E46),9,1286
2007,Other nutritional deficiencies (E50-E64),0,1290
2008,Other nutritional deficiencies (E50-E64),0,1292
2009,Other nutritional deficiencies (E50-E64),0,1294
2010,Other nutritional deficiencies (E50-E64),0,1296
2011,Other nutritional deficiencies (E50-E64),0,1298
2012,Other nutritional deficiencies (E50-E64),0,1300
2013,Other nutritional deficiencies (E50-E64),0,1302
2014,Other nutritional deficiencies (E50-E64),0,1304
2015,Other nutritional deficiencies (E50-E64),0,1306
2016,Other nutritional deficiencies (E50-E64),0,1308
2017,Other nutritional deficiencies (E50-E64),0,1310
2018,Other nutritional deficiencies (E50-E64),0,1312
2019,Other nutritional deficiencies (E50-E64),0,1314
2020 **,Other nutritional deficiencies (E50-E64),0,1316
2007,Meningitis (G00G03),1,1320
2008,Meningitis (G00G03),0,1322
2009,Meningitis (G00G03),0,1324
2010,Meningitis (G00G03),1,1326
2011,Meningitis (G00G03),1,1328
2012,Meningitis (G00G03),0,1330
2013,Meningitis (G00G03),0,1332
2014,Meningitis (G00G03),0,1334
2015,Meningitis (G00G03),0,1336
2016,Meningitis (G00G03),2,1338
2017,Meningitis (G00G03),1,1340
2018,Meningitis (G00G03),0,1342
2019,Meningitis (G00G03),0,1344
2020 **,Meningitis (G00G03),0,1346
2007,Parkinson's disease (G20-G21),6,1350
2008,Parkinson's disease (G20-G21),5,1352
2009,Parkinson's disease (G20-G21),4,1354
2010,Parkinson's disease (G20-G21),7,1356
2011,Parkinson's disease (G20-G21),11,1358
2012,Parkinson's disease (G20-G21),6,1360
2013,Parkinson's disease (G20-G21),11,1362
2014,Parkinson's disease (G20-G21),6,1364
2015,Parkinson's disease (G20-G21),7,1366
2016,Parkinson's disease (G20-G21),10,1368
2017,Parkinson's disease (G20-G21),8,1370
2018,Parkinson's disease (G20-G21),17,1372
2019,Parkinson's disease (G20-G21),21,1374
2020 **,Parkinson's disease (G20-G21),5,1376
2007,Alzheimer's disease (G30),18,1380
2008,Alzheimer's disease (G30),17,1382
2009,Alzheimer's disease (G30),15,1384
2010,Alzheimer's disease (G30),27,1386
2011,Alzheimer's disease (G30),21,1388
2012,Alzheimer's disease (G30),24,1390
2013,Alzheimer's disease (G30),25,1392
2014,Alzheimer's disease (G30),28,1394
2015,Alzheimer's disease (G30),30,1396
2016,Alzheimer's disease (G30),37,1398
2017,Alzheimer's disease (G30),32,1400
2018,Alzheimer's disease (G30),36,1402
2019,Alzheimer's disease (G30),38,1404
2020 **,Alzheimer's disease (G30),37,1406
2007,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),2,1410
2008,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),2,1412
2009,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),0,1414
2010,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),0,1416
2011,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),2,1418
2012,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),1,1420
2013,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),2,1422
2014,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),2,1424
2015,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),0,1426
2016,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),1,1428
2017,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),0,1430
2018,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),1,1432
2019,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),2,1434
2020 **,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),3,1436
2007,Hypertensive heart disease (I11),10,1440
2008,Hypertensive heart disease (I11),9,1442
2009,Hypertensive heart disease (I11),15,1444
2010,Hypertensive heart disease (I11),11,1446
2011,Hypertensive heart disease (I11),13,1448
2012,Hypertensive heart disease (I11),12,1450
2013,Hypertensive heart disease (I11),18,1452
2014,Hypertensive heart disease (I11),7,1454
2015,Hypertensive heart disease (I11),13,1456
2016,Hypertensive heart disease (I11),12,1458
2017,Hypertensive heart disease (I11),15,1460
2018,Hypertensive heart disease (I11),8,1462
2019,Hypertensive heart disease (I11),14,1464
2020 **,Hypertensive heart disease (I11),16,1466
2007,Hypertensive heart and renal disease (I13),2,1470
2008,Hypertensive heart and renal disease (I13),1,1472
2009,Hypertensive heart and renal disease (I13),1,1474
2010,Hypertensive heart and renal disease (I13),1,1476
2011,Hypertensive heart and renal disease (I13),4,1478
2012,Hypertensive heart and renal disease (I13),2,1480
2013,Hypertensive heart and renal disease (I13),2,1482
2014,Hypertensive heart and renal disease (I13),1,1484
2015,Hypertensive heart and renal disease (I13),3,1486
2016,Hypertensive heart and renal disease (I13),2,1488
2017,Hypertensive heart and renal disease (I13),3,1490
2018,Hypertensive heart and renal disease (I13),2,1492
2019,Hypertensive heart and renal disease (I13),1,1494
2020 **,Hypertensive heart and renal disease (I13),3,1496
2007,Acute myocardial infarction (I21-I22),31,1500
2008,Acute myocardial infarction (I21-I22),23,1502
2009,Acute myocardial infarction (I21-I22),17,1504
2010,Acute myocardial infarction (I21-I22),38,1506
2011,Acute myocardial infarction (I21-I22),32,1508
2012,Acute myocardial infarction (I21-I22),27,1510
2013,Acute myocardial infarction (I21-I22),35,1512
2014,Acute myocardial infarction (I21-I22),22,1514
2015,Acute myocardial infarction (I21-I22),34,1516
2016,Acute myocardial infarction (I21-I22),34,1518
2017,Acute myocardial infarction (I21-I22),27,1520
2018,Acute myocardial infarction (I21-I22),40,1522
2019,Acute myocardial infarction (I21-I22),41,1524
2020 **,Acute myocardial infarction (I21-I22),27,1526
2007,Other acute ischemic heart diseases (I24),0,1530
2008,Other acute ischemic heart diseases (I24),0,1532
2009,Other acute ischemic heart diseases (I24),0,1534
2010,Other acute ischemic heart diseases (I24),3,1536
2011,Other acute ischemic heart diseases (I24),0,1538
2012,Other acute ischemic heart diseases (I24),0,1540
2013,Other acute ischemic heart diseases (I24),0,1542
2014,Other acute ischemic heart diseases (I24),3,1544
2015,Other acute ischemic heart diseases (I24),1,1546
2016,Other acute ischemic heart diseases (I24),2,1548
2017,Other acute ischemic heart diseases (I24),2,1550
2018,Other acute ischemic heart diseases (I24),0,1552
2019,Other acute ischemic heart diseases (I24),0,1554
2020 **,Other acute ischemic heart diseases (I24),4,1556
2007,Atherosclerotic cardiovascular disease so described (I25.0),17,1560
2008,Atherosclerotic cardiovascular disease so described (I25.0),21,1562
2009,Atherosclerotic cardiovascular disease so described (I25.0),12,1564
2010,Atherosclerotic cardiovascular disease so described (I25.0),17,1566
2011,Atherosclerotic cardiovascular disease so described (I25.0),14,1568
2012,Atherosclerotic cardiovascular disease so described (I25.0),18,1570
2013,Atherosclerotic cardiovascular disease so described (I25.0),21,1572
2014,Atherosclerotic cardiovascular disease so described (I25.0),21,1574
2015,Atherosclerotic cardiovascular disease so described (I25.0),21,1576
2016,Atherosclerotic cardiovascular disease so described (I25.0),25,1578
2017,Atherosclerotic cardiovascular disease so described (I25.0),24,1580
2018,Atherosclerotic cardiovascular disease so described (I25.0),33,1582
2019,Atherosclerotic cardiovascular disease so described (I25.0),25,1584
2020 **,Atherosclerotic cardiovascular disease so described (I25.0),25,1586
2007,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),56,1590
2008,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),67,1592
2009,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),49,1594
2010,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),46,1596
2011,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),54,1598
2012,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),47,1600
2013,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),47,1602
2014,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),48,1604
2015,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),45,1606
2016,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),45,1608
2017,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),63,1610
2018,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),60,1612
2019,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),57,1614
2020 **,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),54,1616
2007,Acute and subacute endocarditis (I33),0,1620
2008,Acute and subacute endocarditis (I33),1,1622
2009,Acute and subacute endocarditis (I33),0,1624
2010,Acute and subacute endocarditis (I33),1,1626
2011,Acute and subacute endocarditis (I33),1,1628
2012,Acute and subacute endocarditis (I33),0,1630
2013,Acute and subacute endocarditis (I33),0,1632
2014,Acute and subacute endocarditis (I33),1,1634
2015,Acute and subacute endocarditis (I33),0,1636
2016,Acute and subacute endocarditis (I33),0,1638
2017,Acute and subacute endocarditis (I33),1,1640
2018,Acute and subacute endocarditis (I33),2,1642
2019,Acute and subacute endocarditis (I33),5,1644
2020 **,Acute and subacute endocarditis (I33),1,1646
2007,Diseases of pericardium and acute myocarditis (I30-I31I40),0,1650
2008,Diseases of pericardium and acute myocarditis (I30-I31I40),0,1652
2009,Diseases of pericardium and acute myocarditis (I30-I31I40),1,1654
2010,Diseases of pericardium and acute myocarditis (I30-I31I40),1,1656
2011,Diseases of pericardium and acute myocarditis (I30-I31I40),0,1658
2012,Diseases of pericardium and acute myocarditis (I30-I31I40),1,1660
2013,Diseases of pericardium and acute myocarditis (I30-I31I40),0,1662
2014,Diseases of pericardium and acute myocarditis (I30-I31I40),1,1664
2015,Diseases of pericardium and acute myocarditis (I30-I31I40),0,1666
2016,Diseases of pericardium and acute myocarditis (I30-I31I40),1,1668
2017,Diseases of pericardium and acute myocarditis (I30-I31I40),1,1670
2018,Diseases of pericardium and acute myocarditis (I30-I31I40),0,1672
2019,Diseases of pericardium and acute myocarditis (I30-I31I40),1,1674
2020 **,Diseases of pericardium and acute myocarditis (I30-I31I40),2,1676
2007,Heart failure (I50),7,1680
2008,Heart failure (I50),9,1682
2009,Heart failure (I50),10,1684
2010,Heart failure (I50),5,1686
2011,Heart failure (I50),9,1688
2012,Heart failure (I50),8,1690
2013,Heart failure (I50),19,1692
2014,Heart failure (I50),17,1694
2015,Heart failure (I50),17,1696
2016,Heart failure (I50),20,1698
2017,Heart failure (I50),15,1700
2018,Heart failure (I50),27,1702
2019,Heart failure (I50),27,1704
2020 **,Heart failure (I50),29,1706
2007,All other forms of heart disease (I26-I28I34-I38I42-I49I51),15,1710
2008,All other forms of heart disease (I26-I28I34-I38I42-I49I51),21,1712
2009,All other forms of heart disease (I26-I28I34-I38I42-I49I51),26,1714
2010,All other forms of heart disease (I26-I28I34-I38I42-I49I51),20,1716
2011,All other forms of heart disease (I26-I28I34-I38I42-I49I51),24,1718
2012,All other forms of heart disease (I26-I28I34-I38I42-I49I51),25,1720
2013,All other forms of heart disease (I26-I28I34-I38I42-I49I51),44,1722
2014,All other forms of heart disease (I26-I28I34-I38I42-I49I51),35,1724
2015,All other forms of heart disease (I26-I28I34-I38I42-I49I51),41,1726
2016,All other forms of heart disease (I26-I28I34-I38I42-I49I51),43,1728
2017,All other forms of heart disease (I26-I28I34-I38I42-I49I51),55,1730
2018,All other forms of heart disease (I26-I28I34-I38I42-I49I51),45,1732
2019,All other forms of heart disease (I26-I28I34-I38I42-I49I51),40,1734
2020 **,All other forms of heart disease (I26-I28I34-I38I42-I49I51),43,1736
2007,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),7,1740
2008,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),12,1742
2009,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),6,1744
2010,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),7,1746
2011,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),3,1748
2012,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),2,1750
2013,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),8,1752
2014,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),7,1754
2015,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),8,1756
2016,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),7,1758
2017,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),14,1760
2018,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),10,1762
2019,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),9,1764
2020 **,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),11,1766
2007,Cerebrovascular diseases (I60-I69),30,1770
2008,Cerebrovascular diseases (I60-I69),38,1772
2009,Cerebrovascular diseases (I60-I69),34,1774
2010,Cerebrovascular diseases (I60-I69),29,1776
2011,Cerebrovascular diseases (I60-I69),38,1778
2012,Cerebrovascular diseases (I60-I69),42,1780
2013,Cerebrovascular diseases (I60-I69),44,1782
2014,Cerebrovascular diseases (I60-I69),38,1784
2015,Cerebrovascular diseases (I60-I69),55,1786
2016,Cerebrovascular diseases (I60-I69),48,1788
2017,Cerebrovascular diseases (I60-I69),60,1790
2018,Cerebrovascular diseases (I60-I69),51,1792
2019,Cerebrovascular diseases (I60-I69),48,1794
2020 **,Cerebrovascular diseases (I60-I69),49,1796
2007,Atherosclerosis (I70),1,1800
2008,Atherosclerosis (I70),0,1802
2009,Atherosclerosis (I70),1,1804
2010,Atherosclerosis (I70),1,1806
2011,Atherosclerosis (I70),1,1808
2012,Atherosclerosis (I70),1,1810
2013,Atherosclerosis (I70),2,1812
2014,Atherosclerosis (I70),2,1814
2015,Atherosclerosis (I70),0,1816
2016,Atherosclerosis (I70),1,1818
2017,Atherosclerosis (I70),1,1820
2018,Atherosclerosis (I70),2,1822
2019,Atherosclerosis (I70),3,1824
2020 **,Atherosclerosis (I70),1,1826
2007,Aortic aneurysm and dissection (I71),5,1830
2008,Aortic aneurysm and dissection (I71),1,1832
2009,Aortic aneurysm and dissection (I71),2,1834
2010,Aortic aneurysm and dissection (I71),2,1836
2011,Aortic aneurysm and dissection (I71),2,1838
2012,Aortic aneurysm and dissection (I71),1,1840
2013,Aortic aneurysm and dissection (I71),3,1842
2014,Aortic aneurysm and dissection (I71),4,1844
2015,Aortic aneurysm and dissection (I71),2,1846
2016,Aortic aneurysm and dissection (I71),4,1848
2017,Aortic aneurysm and dissection (I71),4,1850
2018,Aortic aneurysm and dissection (I71),7,1852
2019,Aortic aneurysm and dissection (I71),4,1854
2020 **,Aortic aneurysm and dissection (I71),2,1856
2007,Other diseases of arteries arterioles and capillaries (I72-I78),2,1860
2008,Other diseases of arteries arterioles and capillaries (I72-I78),2,1862
2009,Other diseases of arteries arterioles and capillaries (I72-I78),3,1864
2010,Other diseases of arteries arterioles and capillaries (I72-I78),0,1866
2011,Other diseases of arteries arterioles and capillaries (I72-I78),1,1868
2012,Other diseases of arteries arterioles and capillaries (I72-I78),5,1870
2013,Other diseases of arteries arterioles and capillaries (I72-I78),4,1872
2014,Other diseases of arteries arterioles and capillaries (I72-I78),5,1874
2015,Other diseases of arteries arterioles and capillaries (I72-I78),4,1876
2016,Other diseases of arteries arterioles and capillaries (I72-I78),6,1878
2017,Other diseases of arteries arterioles and capillaries (I72-I78),4,1880
2018,Other diseases of arteries arterioles and capillaries (I72-I78),5,1882
2019,Other diseases of arteries arterioles and capillaries (I72-I78),3,1884
2020 **,Other diseases of arteries arterioles and capillaries (I72-I78),5,1886
2007,Other disorders of circulatory system (I80-I99),3,1890
2008,Other disorders of circulatory system (I80-I99),1,1892
2009,Other disorders of circulatory system (I80-I99),1,1894
2010,Other disorders of circulatory system (I80-I99),2,1896
2011,Other disorders of circulatory system (I80-I99),2,1898
2012,Other disorders of circulatory system (I80-I99),2,1900
2013,Other disorders of circulatory system (I80-I99),3,1902
2014,Other disorders of circulatory system (I80-I99),1,1904
2015,Other disorders of circulatory system (I80-I99),2,1906
2016,Other disorders of circulatory system (I80-I99),0,1908
2017,Other disorders of circulatory system (I80-I99),0,1910
2018,Other disorders of circulatory system (I80-I99),1,1912
2019,Other disorders of circulatory system (I80-I99),1,1914
2020 **,Other disorders of circulatory system (I80-I99),2,1916
2007,Influenza (J09-J11),0,1920
2008,Influenza (J09-J11),0,1922
2009,Influenza (J09-J11),4,1924
2010,Influenza (J09-J11),0,1926
2011,Influenza (J09-J11),2,1928
2012,Influenza (J09-J11),1,1930
2013,Influenza (J09-J11),2,1932
2014,Influenza (J09-J11),1,1934
2015,Influenza (J09-J11),2,1936
2016,Influenza (J09-J11),0,1938
2017,Influenza (J09-J11),8,1940
2018,Influenza (J09-J11),4,1942
2019,Influenza (J09-J11),2,1944
2020 **,Influenza (J09-J11),1,1946
2007,Pneumonia (J12-J18),11,1950
2008,Pneumonia (J12-J18),15,1952
2009,Pneumonia (J12-J18),10,1954
2010,Pneumonia (J12-J18),15,1956
2011,Pneumonia (J12-J18),11,1958
2012,Pneumonia (J12-J18),17,1960
2013,Pneumonia (J12-J18),14,1962
2014,Pneumonia (J12-J18),16,1964
2015,Pneumonia (J12-J18),18,1966
2016,Pneumonia (J12-J18),15,1968
2017,Pneumonia (J12-J18),11,1970
2018,Pneumonia (J12-J18),17,1972
2019,Pneumonia (J12-J18),12,1974
2020 **,Pneumonia (J12-J18),14,1976
2007,Acute bronchitis and bronchiolitis (J20-J21),0,1980
2008,Acute bronchitis and bronchiolitis (J20-J21),0,1982
2009,Acute bronchitis and bronchiolitis (J20-J21),0,1984
2010,Acute bronchitis and bronchiolitis (J20-J21),0,1986
2011,Acute bronchitis and bronchiolitis (J20-J21),1,1988
2012,Acute bronchitis and bronchiolitis (J20-J21),1,1990
2013,Acute bronchitis and bronchiolitis (J20-J21),0,1992
2014,Acute bronchitis and bronchiolitis (J20-J21),0,1994
2015,Acute bronchitis and bronchiolitis (J20-J21),0,1996
2016,Acute bronchitis and bronchiolitis (J20-J21),0,1998
2017,Acute bronchitis and bronchiolitis (J20-J21),0,2000
2018,Acute bronchitis and bronchiolitis (J20-J21),0,2002
2019,Acute bronchitis and bronchiolitis (J20-J21),0,2004
2020 **,Acute bronchitis and bronchiolitis (J20-J21),0,2006
2007,Unspecified acute lower respiratory infection (J22U049U071),0,2010
2008,Unspecified acute lower respiratory infection (J22U049U071),0,2012
2009,Unspecified acute lower respiratory infection (J22U049U071),0,2014
2010,Unspecified acute lower respiratory infection (J22U049U071),0,2016
2011,Unspecified acute lower respiratory infection (J22U049U071),0,2018
2012,Unspecified acute lower respiratory infection (J22U049U071),0,2020
2013,Unspecified acute lower respiratory infection (J22U049U071),0,2022
2014,Unspecified acute lower respiratory infection (J22U049U071),0,2024
2015,Unspecified acute lower respiratory infection (J22U049U071),0,2026
2016,Unspecified acute lower respiratory infection (J22U049U071),0,2028
2017,Unspecified acute lower respiratory infection (J22U049U071),0,2030
2018,Unspecified acute lower respiratory infection (J22U049U071),1,2032
2019,Unspecified acute lower respiratory infection (J22U049U071),0,2034
2020 **,Unspecified acute lower respiratory infection (J22U049U071),134,2036
2007,Bronchitis chronic and unspecified (J40-J42),0,2040
2008,Bronchitis chronic and unspecified (J40-J42),1,2042
2009,Bronchitis chronic and unspecified (J40-J42),2,2044
2010,Bronchitis chronic and unspecified (J40-J42),0,2046
2011,Bronchitis chronic and unspecified (J40-J42),0,2048
2012,Bronchitis chronic and unspecified (J40-J42),1,2050
2013,Bronchitis chronic and unspecified (J40-J42),0,2052
2014,Bronchitis chronic and unspecified (J40-J42),0,2054
2015,Bronchitis chronic and unspecified (J40-J42),0,2056
2016,Bronchitis chronic and unspecified (J40-J42),0,2058
2017,Bronchitis chronic and unspecified (J40-J42),0,2060
2018,Bronchitis chronic and unspecified (J40-J42),1,2062
2019,Bronchitis chronic and unspecified (J40-J42),0,2064
2020 **,Bronchitis chronic and unspecified (J40-J42),0,2066
2007,Emphysema (J43),1,2070
2008,Emphysema (J43),0,2072
2009,Emphysema (J43),0,2074
2010,Emphysema (J43),2,2076
2011,Emphysema (J43),3,2078
2012,Emphysema (J43),1,2080
2013,Emphysema (J43),2,2082
2014,Emphysema (J43),3,2084
2015,Emphysema (J43),2,2086
2016,Emphysema (J43),0,2088
