DeathYearYear,DeathCOD113ICDCode113Desc,Deaths,SORT
2010,Leukemia (C91-C95),901,1056
2011,Leukemia (C91-C95),983,1058
2012,Leukemia (C91-C95),928,1060
2013,Leukemia (C91-C95),940,1062
2014,Leukemia (C91-C95),943,1064
2015,Leukemia (C91-C95),947,1066
2016,Leukemia (C91-C95),965,1068
2017,Leukemia (C91-C95),976,1070
2018,Leukemia (C91-C95),878,1072
2019,Leukemia (C91-C95),973,1074
2020 **,Leukemia (C91-C95),879,1076
2007,Multiple myeloma and immunoproliferative neoplasms (C88C90),469,1080
2008,Multiple myeloma and immunoproliferative neoplasms (C88C90),481,1082
2009,Multiple myeloma and immunoproliferative neoplasms (C88C90),486,1084
2010,Multiple myeloma and immunoproliferative neoplasms (C88C90),485,1086
2011,Multiple myeloma and immunoproliferative neoplasms (C88C90),510,1088
2012,Multiple myeloma and immunoproliferative neoplasms (C88C90),509,1090
2013,Multiple myeloma and immunoproliferative neoplasms (C88C90),528,1092
2014,Multiple myeloma and immunoproliferative neoplasms (C88C90),538,1094
2015,Multiple myeloma and immunoproliferative neoplasms (C88C90),526,1096
2016,Multiple myeloma and immunoproliferative neoplasms (C88C90),502,1098
2017,Multiple myeloma and immunoproliferative neoplasms (C88C90),556,1100
2018,Multiple myeloma and immunoproliferative neoplasms (C88C90),545,1102
2019,Multiple myeloma and immunoproliferative neoplasms (C88C90),510,1104
2020 **,Multiple myeloma and immunoproliferative neoplasms (C88C90),478,1106
2007,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),1,1110
2008,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),1,1112
2009,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),2,1114
2010,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),1,1116
2011,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),2,1118
2012,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),0,1120
2013,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),2,1122
2014,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),1,1124
2015,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),3,1126
2016,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),4,1128
2017,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),2,1130
2018,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),3,1132
2019,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),3,1134
2020 **,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),1,1136
2007,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),2745,1140
2008,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),2668,1142
2009,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),2650,1144
2010,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),2674,1146
2011,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),2742,1148
2012,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),2775,1150
2013,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),2780,1152
2014,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),2829,1154
2015,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),2816,1156
2016,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),2844,1158
2017,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),2982,1160
2018,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),2925,1162
2019,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),2948,1164
2020 **,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),2703,1166
2007,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),674,1170
2008,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),619,1172
2009,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),665,1174
2010,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),651,1176
2011,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),658,1178
2012,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),729,1180
2013,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),693,1182
2014,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),703,1184
2015,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),700,1186
2016,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),725,1188
2017,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),676,1190
2018,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),686,1192
2019,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),694,1194
2020 **,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),607,1196
2007,Anemias (D50-D64),218,1200
2008,Anemias (D50-D64),222,1202
2009,Anemias (D50-D64),201,1204
2010,Anemias (D50-D64),198,1206
2011,Anemias (D50-D64),241,1208
2012,Anemias (D50-D64),251,1210
2013,Anemias (D50-D64),241,1212
2014,Anemias (D50-D64),217,1214
2015,Anemias (D50-D64),252,1216
2016,Anemias (D50-D64),222,1218
2017,Anemias (D50-D64),222,1220
2018,Anemias (D50-D64),206,1222
2019,Anemias (D50-D64),232,1224
2020 **,Anemias (D50-D64),192,1226
2007,Diabetes mellitus (E10-E14),3673,1230
2008,Diabetes mellitus (E10-E14),3522,1232
2009,Diabetes mellitus (E10-E14),3376,1234
2010,Diabetes mellitus (E10-E14),3427,1236
2011,Diabetes mellitus (E10-E14),3609,1238
2012,Diabetes mellitus (E10-E14),3550,1240
2013,Diabetes mellitus (E10-E14),3501,1242
2014,Diabetes mellitus (E10-E14),3579,1244
2015,Diabetes mellitus (E10-E14),3587,1246
2016,Diabetes mellitus (E10-E14),3523,1248
2017,Diabetes mellitus (E10-E14),3694,1250
2018,Diabetes mellitus (E10-E14),3800,1252
2019,Diabetes mellitus (E10-E14),3812,1254
2020 **,Diabetes mellitus (E10-E14),3714,1256
2007,Malnutrition (E40-E46),149,1260
2008,Malnutrition (E40-E46),159,1262
2009,Malnutrition (E40-E46),121,1264
2010,Malnutrition (E40-E46),140,1266
2011,Malnutrition (E40-E46),144,1268
2012,Malnutrition (E40-E46),138,1270
2013,Malnutrition (E40-E46),153,1272
2014,Malnutrition (E40-E46),191,1274
2015,Malnutrition (E40-E46),280,1276
2016,Malnutrition (E40-E46),314,1278
2017,Malnutrition (E40-E46),379,1280
2018,Malnutrition (E40-E46),454,1282
2019,Malnutrition (E40-E46),516,1284
2020 **,Malnutrition (E40-E46),530,1286
2007,Other nutritional deficiencies (E50-E64),10,1290
2008,Other nutritional deficiencies (E50-E64),8,1292
2009,Other nutritional deficiencies (E50-E64),9,1294
2010,Other nutritional deficiencies (E50-E64),9,1296
2011,Other nutritional deficiencies (E50-E64),2,1298
2012,Other nutritional deficiencies (E50-E64),10,1300
2013,Other nutritional deficiencies (E50-E64),7,1302
2014,Other nutritional deficiencies (E50-E64),4,1304
2015,Other nutritional deficiencies (E50-E64),9,1306
2016,Other nutritional deficiencies (E50-E64),7,1308
2017,Other nutritional deficiencies (E50-E64),10,1310
2018,Other nutritional deficiencies (E50-E64),8,1312
2019,Other nutritional deficiencies (E50-E64),8,1314
2020 **,Other nutritional deficiencies (E50-E64),8,1316
2007,Meningitis (G00G03),24,1320
2008,Meningitis (G00G03),26,1322
2009,Meningitis (G00G03),27,1324
2010,Meningitis (G00G03),18,1326
2011,Meningitis (G00G03),24,1328
2012,Meningitis (G00G03),13,1330
2013,Meningitis (G00G03),19,1332
2014,Meningitis (G00G03),11,1334
2015,Meningitis (G00G03),20,1336
2016,Meningitis (G00G03),29,1338
2017,Meningitis (G00G03),16,1340
2018,Meningitis (G00G03),18,1342
2019,Meningitis (G00G03),27,1344
2020 **,Meningitis (G00G03),13,1346
2007,Parkinson's disease (G20-G21),860,1350
2008,Parkinson's disease (G20-G21),868,1352
2009,Parkinson's disease (G20-G21),901,1354
2010,Parkinson's disease (G20-G21),915,1356
2011,Parkinson's disease (G20-G21),958,1358
2012,Parkinson's disease (G20-G21),1021,1360
2013,Parkinson's disease (G20-G21),1073,1362
2014,Parkinson's disease (G20-G21),1085,1364
2015,Parkinson's disease (G20-G21),1129,1366
2016,Parkinson's disease (G20-G21),1238,1368
2017,Parkinson's disease (G20-G21),1288,1370
2018,Parkinson's disease (G20-G21),1422,1372
2019,Parkinson's disease (G20-G21),1449,1374
2020 **,Parkinson's disease (G20-G21),1469,1376
2007,Alzheimer's disease (G30),3638,1380
2008,Alzheimer's disease (G30),4266,1382
2009,Alzheimer's disease (G30),3847,1384
2010,Alzheimer's disease (G30),4072,1386
2011,Alzheimer's disease (G30),4002,1388
2012,Alzheimer's disease (G30),3893,1390
2013,Alzheimer's disease (G30),3760,1392
2014,Alzheimer's disease (G30),4043,1394
2015,Alzheimer's disease (G30),4599,1396
2016,Alzheimer's disease (G30),4991,1398
2017,Alzheimer's disease (G30),5083,1400
2018,Alzheimer's disease (G30),5359,1402
2019,Alzheimer's disease (G30),5197,1404
2020 **,Alzheimer's disease (G30),5155,1406
2007,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),154,1410
2008,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),159,1412
2009,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),130,1414
2010,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),127,1416
2011,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),134,1418
2012,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),135,1420
2013,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),128,1422
2014,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),105,1424
2015,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),147,1426
2016,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),136,1428
2017,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),129,1430
2018,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),127,1432
2019,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),165,1434
2020 **,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),165,1436
2007,Hypertensive heart disease (I11),1729,1440
2008,Hypertensive heart disease (I11),1798,1442
2009,Hypertensive heart disease (I11),1856,1444
2010,Hypertensive heart disease (I11),1833,1446
2011,Hypertensive heart disease (I11),1724,1448
2012,Hypertensive heart disease (I11),1619,1450
2013,Hypertensive heart disease (I11),1693,1452
2014,Hypertensive heart disease (I11),1590,1454
2015,Hypertensive heart disease (I11),1672,1456
2016,Hypertensive heart disease (I11),1740,1458
2017,Hypertensive heart disease (I11),1762,1460
2018,Hypertensive heart disease (I11),1901,1462
2019,Hypertensive heart disease (I11),2021,1464
2020 **,Hypertensive heart disease (I11),1908,1466
2007,Hypertensive heart and renal disease (I13),166,1470
2008,Hypertensive heart and renal disease (I13),187,1472
2009,Hypertensive heart and renal disease (I13),176,1474
2010,Hypertensive heart and renal disease (I13),156,1476
2011,Hypertensive heart and renal disease (I13),173,1478
2012,Hypertensive heart and renal disease (I13),172,1480
2013,Hypertensive heart and renal disease (I13),205,1482
2014,Hypertensive heart and renal disease (I13),181,1484
2015,Hypertensive heart and renal disease (I13),245,1486
2016,Hypertensive heart and renal disease (I13),219,1488
2017,Hypertensive heart and renal disease (I13),259,1490
2018,Hypertensive heart and renal disease (I13),330,1492
2019,Hypertensive heart and renal disease (I13),380,1494
2020 **,Hypertensive heart and renal disease (I13),390,1496
2007,Acute myocardial infarction (I21-I22),5557,1500
2008,Acute myocardial infarction (I21-I22),5698,1502
2009,Acute myocardial infarction (I21-I22),5324,1504
2010,Acute myocardial infarction (I21-I22),5195,1506
2011,Acute myocardial infarction (I21-I22),5262,1508
2012,Acute myocardial infarction (I21-I22),4946,1510
2013,Acute myocardial infarction (I21-I22),5151,1512
2014,Acute myocardial infarction (I21-I22),5004,1514
2015,Acute myocardial infarction (I21-I22),4974,1516
2016,Acute myocardial infarction (I21-I22),4717,1518
2017,Acute myocardial infarction (I21-I22),4569,1520
2018,Acute myocardial infarction (I21-I22),4524,1522
2019,Acute myocardial infarction (I21-I22),4387,1524
2020 **,Acute myocardial infarction (I21-I22),3908,1526
2007,Other acute ischemic heart diseases (I24),148,1530
2008,Other acute ischemic heart diseases (I24),158,1532
2009,Other acute ischemic heart diseases (I24),176,1534
2010,Other acute ischemic heart diseases (I24),201,1536
2011,Other acute ischemic heart diseases (I24),227,1538
2012,Other acute ischemic heart diseases (I24),190,1540
2013,Other acute ischemic heart diseases (I24),232,1542
2014,Other acute ischemic heart diseases (I24),236,1544
2015,Other acute ischemic heart diseases (I24),233,1546
2016,Other acute ischemic heart diseases (I24),213,1548
2017,Other acute ischemic heart diseases (I24),214,1550
2018,Other acute ischemic heart diseases (I24),218,1552
2019,Other acute ischemic heart diseases (I24),225,1554
2020 **,Other acute ischemic heart diseases (I24),182,1556
2007,Atherosclerotic cardiovascular disease so described (I25.0),2076,1560
2008,Atherosclerotic cardiovascular disease so described (I25.0),2281,1562
2009,Atherosclerotic cardiovascular disease so described (I25.0),1990,1564
2010,Atherosclerotic cardiovascular disease so described (I25.0),1821,1566
2011,Atherosclerotic cardiovascular disease so described (I25.0),1915,1568
2012,Atherosclerotic cardiovascular disease so described (I25.0),2005,1570
2013,Atherosclerotic cardiovascular disease so described (I25.0),1959,1572
2014,Atherosclerotic cardiovascular disease so described (I25.0),2155,1574
2015,Atherosclerotic cardiovascular disease so described (I25.0),2262,1576
2016,Atherosclerotic cardiovascular disease so described (I25.0),2248,1578
2017,Atherosclerotic cardiovascular disease so described (I25.0),2270,1580
2018,Atherosclerotic cardiovascular disease so described (I25.0),2454,1582
2019,Atherosclerotic cardiovascular disease so described (I25.0),2476,1584
2020 **,Atherosclerotic cardiovascular disease so described (I25.0),2404,1586
2007,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),10480,1590
2008,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),10202,1592
2009,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),9499,1594
2010,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),9325,1596
2011,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),9099,1598
2012,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),9033,1600
2013,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),8729,1602
2014,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),8610,1604
2015,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),8546,1606
2016,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),7877,1608
2017,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),8227,1610
2018,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),8435,1612
2019,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),8193,1614
2020 **,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),7432,1616
2007,Acute and subacute endocarditis (I33),57,1620
2008,Acute and subacute endocarditis (I33),64,1622
2009,Acute and subacute endocarditis (I33),61,1624
2010,Acute and subacute endocarditis (I33),43,1626
2011,Acute and subacute endocarditis (I33),62,1628
2012,Acute and subacute endocarditis (I33),67,1630
2013,Acute and subacute endocarditis (I33),59,1632
2014,Acute and subacute endocarditis (I33),58,1634
2015,Acute and subacute endocarditis (I33),81,1636
2016,Acute and subacute endocarditis (I33),72,1638
2017,Acute and subacute endocarditis (I33),88,1640
2018,Acute and subacute endocarditis (I33),83,1642
2019,Acute and subacute endocarditis (I33),77,1644
2020 **,Acute and subacute endocarditis (I33),77,1646
2007,Diseases of pericardium and acute myocarditis (I30-I31I40),47,1650
2008,Diseases of pericardium and acute myocarditis (I30-I31I40),28,1652
2009,Diseases of pericardium and acute myocarditis (I30-I31I40),29,1654
2010,Diseases of pericardium and acute myocarditis (I30-I31I40),31,1656
2011,Diseases of pericardium and acute myocarditis (I30-I31I40),44,1658
2012,Diseases of pericardium and acute myocarditis (I30-I31I40),43,1660
2013,Diseases of pericardium and acute myocarditis (I30-I31I40),27,1662
2014,Diseases of pericardium and acute myocarditis (I30-I31I40),43,1664
2015,Diseases of pericardium and acute myocarditis (I30-I31I40),34,1666
2016,Diseases of pericardium and acute myocarditis (I30-I31I40),30,1668
2017,Diseases of pericardium and acute myocarditis (I30-I31I40),36,1670
2018,Diseases of pericardium and acute myocarditis (I30-I31I40),42,1672
2019,Diseases of pericardium and acute myocarditis (I30-I31I40),43,1674
2020 **,Diseases of pericardium and acute myocarditis (I30-I31I40),38,1676
2007,Heart failure (I50),1491,1680
2008,Heart failure (I50),1784,1682
2009,Heart failure (I50),1812,1684
2010,Heart failure (I50),2082,1686
2011,Heart failure (I50),2125,1688
2012,Heart failure (I50),2358,1690
2013,Heart failure (I50),2646,1692
2014,Heart failure (I50),2879,1694
2015,Heart failure (I50),3225,1696
2016,Heart failure (I50),3636,1698
2017,Heart failure (I50),3601,1700
2018,Heart failure (I50),3869,1702
2019,Heart failure (I50),3977,1704
2020 **,Heart failure (I50),3597,1706
2007,All other forms of heart disease (I26-I28I34-I38I42-I49I51),4712,1710
2008,All other forms of heart disease (I26-I28I34-I38I42-I49I51),4837,1712
2009,All other forms of heart disease (I26-I28I34-I38I42-I49I51),4683,1714
2010,All other forms of heart disease (I26-I28I34-I38I42-I49I51),5063,1716
2011,All other forms of heart disease (I26-I28I34-I38I42-I49I51),5151,1718
2012,All other forms of heart disease (I26-I28I34-I38I42-I49I51),5564,1720
2013,All other forms of heart disease (I26-I28I34-I38I42-I49I51),5704,1722
2014,All other forms of heart disease (I26-I28I34-I38I42-I49I51),5893,1724
2015,All other forms of heart disease (I26-I28I34-I38I42-I49I51),6393,1726
2016,All other forms of heart disease (I26-I28I34-I38I42-I49I51),6327,1728
2017,All other forms of heart disease (I26-I28I34-I38I42-I49I51),6633,1730
2018,All other forms of heart disease (I26-I28I34-I38I42-I49I51),7015,1732
2019,All other forms of heart disease (I26-I28I34-I38I42-I49I51),6985,1734
2020 **,All other forms of heart disease (I26-I28I34-I38I42-I49I51),6422,1736
2007,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),1204,1740
2008,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),1212,1742
2009,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),1265,1744
2010,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),1210,1746
2011,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),1281,1748
2012,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),1262,1750
2013,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),1305,1752
2014,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),1350,1754
2015,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),1385,1756
2016,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),1386,1758
2017,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),1369,1760
2018,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),1394,1762
2019,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),1384,1764
2020 **,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),1368,1766
2007,Cerebrovascular diseases (I60-I69),5572,1770
2008,Cerebrovascular diseases (I60-I69),5840,1772
2009,Cerebrovascular diseases (I60-I69),5522,1774
2010,Cerebrovascular diseases (I60-I69),5689,1776
2011,Cerebrovascular diseases (I60-I69),5601,1778
2012,Cerebrovascular diseases (I60-I69),5678,1780
2013,Cerebrovascular diseases (I60-I69),5617,1782
2014,Cerebrovascular diseases (I60-I69),5728,1784
2015,Cerebrovascular diseases (I60-I69),5863,1786
2016,Cerebrovascular diseases (I60-I69),5935,1788
2017,Cerebrovascular diseases (I60-I69),6367,1790
2018,Cerebrovascular diseases (I60-I69),6470,1792
2019,Cerebrovascular diseases (I60-I69),6451,1794
2020 **,Cerebrovascular diseases (I60-I69),6176,1796
2007,Atherosclerosis (I70),326,1800
2008,Atherosclerosis (I70),319,1802
2009,Atherosclerosis (I70),325,1804
2010,Atherosclerosis (I70),336,1806
2011,Atherosclerosis (I70),342,1808
2012,Atherosclerosis (I70),349,1810
2013,Atherosclerosis (I70),326,1812
2014,Atherosclerosis (I70),281,1814
2015,Atherosclerosis (I70),257,1816
2016,Atherosclerosis (I70),256,1818
2017,Atherosclerosis (I70),273,1820
2018,Atherosclerosis (I70),226,1822
2019,Atherosclerosis (I70),201,1824
2020 **,Atherosclerosis (I70),178,1826
2007,Aortic aneurysm and dissection (I71),609,1830
2008,Aortic aneurysm and dissection (I71),501,1832
2009,Aortic aneurysm and dissection (I71),502,1834
2010,Aortic aneurysm and dissection (I71),473,1836
2011,Aortic aneurysm and dissection (I71),479,1838
2012,Aortic aneurysm and dissection (I71),431,1840
2013,Aortic aneurysm and dissection (I71),409,1842
2014,Aortic aneurysm and dissection (I71),462,1844
2015,Aortic aneurysm and dissection (I71),424,1846
2016,Aortic aneurysm and dissection (I71),454,1848
2017,Aortic aneurysm and dissection (I71),437,1850
2018,Aortic aneurysm and dissection (I71),458,1852
2019,Aortic aneurysm and dissection (I71),430,1854
2020 **,Aortic aneurysm and dissection (I71),391,1856
2007,Other diseases of arteries arterioles and capillaries (I72-I78),459,1860
2008,Other diseases of arteries arterioles and capillaries (I72-I78),440,1862
2009,Other diseases of arteries arterioles and capillaries (I72-I78),410,1864
2010,Other diseases of arteries arterioles and capillaries (I72-I78),420,1866
2011,Other diseases of arteries arterioles and capillaries (I72-I78),399,1868
2012,Other diseases of arteries arterioles and capillaries (I72-I78),391,1870
2013,Other diseases of arteries arterioles and capillaries (I72-I78),413,1872
2014,Other diseases of arteries arterioles and capillaries (I72-I78),400,1874
2015,Other diseases of arteries arterioles and capillaries (I72-I78),435,1876
2016,Other diseases of arteries arterioles and capillaries (I72-I78),442,1878
2017,Other diseases of arteries arterioles and capillaries (I72-I78),447,1880
2018,Other diseases of arteries arterioles and capillaries (I72-I78),433,1882
2019,Other diseases of arteries arterioles and capillaries (I72-I78),422,1884
2020 **,Other diseases of arteries arterioles and capillaries (I72-I78),421,1886
2007,Other disorders of circulatory system (I80-I99),200,1890
2008,Other disorders of circulatory system (I80-I99),187,1892
2009,Other disorders of circulatory system (I80-I99),201,1894
2010,Other disorders of circulatory system (I80-I99),168,1896
2011,Other disorders of circulatory system (I80-I99),176,1898
2012,Other disorders of circulatory system (I80-I99),159,1900
2013,Other disorders of circulatory system (I80-I99),198,1902
2014,Other disorders of circulatory system (I80-I99),181,1904
2015,Other disorders of circulatory system (I80-I99),164,1906
2016,Other disorders of circulatory system (I80-I99),163,1908
2017,Other disorders of circulatory system (I80-I99),186,1910
2018,Other disorders of circulatory system (I80-I99),171,1912
2019,Other disorders of circulatory system (I80-I99),139,1914
2020 **,Other disorders of circulatory system (I80-I99),152,1916
2007,Influenza (J09-J11),16,1920
2008,Influenza (J09-J11),56,1922
2009,Influenza (J09-J11),92,1924
2010,Influenza (J09-J11),11,1926
2011,Influenza (J09-J11),62,1928
2012,Influenza (J09-J11),40,1930
2013,Influenza (J09-J11),131,1932
2014,Influenza (J09-J11),210,1934
2015,Influenza (J09-J11),210,1936
2016,Influenza (J09-J11),104,1938
2017,Influenza (J09-J11),256,1940
2018,Influenza (J09-J11),460,1942
2019,Influenza (J09-J11),214,1944
2020 **,Influenza (J09-J11),235,1946
2007,Pneumonia (J12-J18),1699,1950
2008,Pneumonia (J12-J18),2021,1952
2009,Pneumonia (J12-J18),1922,1954
2010,Pneumonia (J12-J18),1941,1956
2011,Pneumonia (J12-J18),2202,1958
2012,Pneumonia (J12-J18),2127,1960
2013,Pneumonia (J12-J18),2220,1962
2014,Pneumonia (J12-J18),2204,1964
2015,Pneumonia (J12-J18),2206,1966
2016,Pneumonia (J12-J18),2068,1968
2017,Pneumonia (J12-J18),1967,1970
2018,Pneumonia (J12-J18),1915,1972
2019,Pneumonia (J12-J18),1703,1974
2020 **,Pneumonia (J12-J18),1562,1976
2007,Acute bronchitis and bronchiolitis (J20-J21),10,1980
2008,Acute bronchitis and bronchiolitis (J20-J21),19,1982
2009,Acute bronchitis and bronchiolitis (J20-J21),14,1984
2010,Acute bronchitis and bronchiolitis (J20-J21),10,1986
2011,Acute bronchitis and bronchiolitis (J20-J21),10,1988
2012,Acute bronchitis and bronchiolitis (J20-J21),14,1990
2013,Acute bronchitis and bronchiolitis (J20-J21),14,1992
2014,Acute bronchitis and bronchiolitis (J20-J21),11,1994
2015,Acute bronchitis and bronchiolitis (J20-J21),13,1996
2016,Acute bronchitis and bronchiolitis (J20-J21),10,1998
2017,Acute bronchitis and bronchiolitis (J20-J21),13,2000
2018,Acute bronchitis and bronchiolitis (J20-J21),8,2002
2019,Acute bronchitis and bronchiolitis (J20-J21),10,2004
2020 **,Acute bronchitis and bronchiolitis (J20-J21),7,2006
2007,Unspecified acute lower respiratory infection (J22U049U071),2,2010
2008,Unspecified acute lower respiratory infection (J22U049U071),3,2012
2009,Unspecified acute lower respiratory infection (J22U049U071),0,2014
2010,Unspecified acute lower respiratory infection (J22U049U071),2,2016
2011,Unspecified acute lower respiratory infection (J22U049U071),2,2018
2012,Unspecified acute lower respiratory infection (J22U049U071),0,2020
2013,Unspecified acute lower respiratory infection (J22U049U071),3,2022
2014,Unspecified acute lower respiratory infection (J22U049U071),3,2024
2015,Unspecified acute lower respiratory infection (J22U049U071),1,2026
2016,Unspecified acute lower respiratory infection (J22U049U071),2,2028
2017,Unspecified acute lower respiratory infection (J22U049U071),1,2030
2018,Unspecified acute lower respiratory infection (J22U049U071),5,2032
2019,Unspecified acute lower respiratory infection (J22U049U071),0,2034
2020 **,Unspecified acute lower respiratory infection (J22U049U071),7481,2036
2007,Bronchitis chronic and unspecified (J40-J42),50,2040
2008,Bronchitis chronic and unspecified (J40-J42),66,2042
2009,Bronchitis chronic and unspecified (J40-J42),46,2044
2010,Bronchitis chronic and unspecified (J40-J42),33,2046
2011,Bronchitis chronic and unspecified (J40-J42),34,2048
2012,Bronchitis chronic and unspecified (J40-J42),28,2050
2013,Bronchitis chronic and unspecified (J40-J42),39,2052
2014,Bronchitis chronic and unspecified (J40-J42),20,2054
2015,Bronchitis chronic and unspecified (J40-J42),28,2056
2016,Bronchitis chronic and unspecified (J40-J42),27,2058
2017,Bronchitis chronic and unspecified (J40-J42),22,2060
