DeathYearYear,DeathCOD113ICDCode113Desc,Deaths,SORT
2012,Leukemia (C91-C95),390,1060
2013,Leukemia (C91-C95),422,1062
2014,Leukemia (C91-C95),418,1064
2015,Leukemia (C91-C95),410,1066
2016,Leukemia (C91-C95),416,1068
2017,Leukemia (C91-C95),415,1070
2018,Leukemia (C91-C95),354,1072
2019,Leukemia (C91-C95),450,1074
2020 **,Leukemia (C91-C95),405,1076
2007,Multiple myeloma and immunoproliferative neoplasms (C88C90),227,1080
2008,Multiple myeloma and immunoproliferative neoplasms (C88C90),229,1082
2009,Multiple myeloma and immunoproliferative neoplasms (C88C90),242,1084
2010,Multiple myeloma and immunoproliferative neoplasms (C88C90),234,1086
2011,Multiple myeloma and immunoproliferative neoplasms (C88C90),224,1088
2012,Multiple myeloma and immunoproliferative neoplasms (C88C90),256,1090
2013,Multiple myeloma and immunoproliferative neoplasms (C88C90),252,1092
2014,Multiple myeloma and immunoproliferative neoplasms (C88C90),258,1094
2015,Multiple myeloma and immunoproliferative neoplasms (C88C90),244,1096
2016,Multiple myeloma and immunoproliferative neoplasms (C88C90),232,1098
2017,Multiple myeloma and immunoproliferative neoplasms (C88C90),218,1100
2018,Multiple myeloma and immunoproliferative neoplasms (C88C90),248,1102
2019,Multiple myeloma and immunoproliferative neoplasms (C88C90),240,1104
2020 **,Multiple myeloma and immunoproliferative neoplasms (C88C90),220,1106
2007,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),1,1110
2008,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),1,1112
2009,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),0,1114
2010,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),1,1116
2011,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),2,1118
2012,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),0,1120
2013,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),0,1122
2014,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),1,1124
2015,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),2,1126
2016,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),1,1128
2017,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),1,1130
2018,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),1,1132
2019,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),2,1134
2020 **,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),1,1136
2007,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),1335,1140
2008,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),1346,1142
2009,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),1309,1144
2010,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),1257,1146
2011,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),1376,1148
2012,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),1378,1150
2013,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),1337,1152
2014,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),1324,1154
2015,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),1391,1156
2016,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),1358,1158
2017,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),1474,1160
2018,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),1397,1162
2019,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),1443,1164
2020 **,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),1296,1166
2007,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),327,1170
2008,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),324,1172
2009,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),313,1174
2010,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),311,1176
2011,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),329,1178
2012,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),372,1180
2013,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),359,1182
2014,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),328,1184
2015,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),341,1186
2016,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),352,1188
2017,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),321,1190
2018,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),304,1192
2019,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),343,1194
2020 **,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),308,1196
2007,Anemias (D50-D64),136,1200
2008,Anemias (D50-D64),137,1202
2009,Anemias (D50-D64),116,1204
2010,Anemias (D50-D64),121,1206
2011,Anemias (D50-D64),142,1208
2012,Anemias (D50-D64),149,1210
2013,Anemias (D50-D64),145,1212
2014,Anemias (D50-D64),127,1214
2015,Anemias (D50-D64),140,1216
2016,Anemias (D50-D64),140,1218
2017,Anemias (D50-D64),119,1220
2018,Anemias (D50-D64),118,1222
2019,Anemias (D50-D64),135,1224
2020 **,Anemias (D50-D64),103,1226
2007,Diabetes mellitus (E10-E14),1859,1230
2008,Diabetes mellitus (E10-E14),1812,1232
2009,Diabetes mellitus (E10-E14),1712,1234
2010,Diabetes mellitus (E10-E14),1721,1236
2011,Diabetes mellitus (E10-E14),1739,1238
2012,Diabetes mellitus (E10-E14),1754,1240
2013,Diabetes mellitus (E10-E14),1744,1242
2014,Diabetes mellitus (E10-E14),1714,1244
2015,Diabetes mellitus (E10-E14),1734,1246
2016,Diabetes mellitus (E10-E14),1596,1248
2017,Diabetes mellitus (E10-E14),1736,1250
2018,Diabetes mellitus (E10-E14),1698,1252
2019,Diabetes mellitus (E10-E14),1774,1254
2020 **,Diabetes mellitus (E10-E14),1696,1256
2007,Malnutrition (E40-E46),100,1260
2008,Malnutrition (E40-E46),103,1262
2009,Malnutrition (E40-E46),83,1264
2010,Malnutrition (E40-E46),88,1266
2011,Malnutrition (E40-E46),86,1268
2012,Malnutrition (E40-E46),85,1270
2013,Malnutrition (E40-E46),92,1272
2014,Malnutrition (E40-E46),116,1274
2015,Malnutrition (E40-E46),185,1276
2016,Malnutrition (E40-E46),185,1278
2017,Malnutrition (E40-E46),247,1280
2018,Malnutrition (E40-E46),300,1282
2019,Malnutrition (E40-E46),338,1284
2020 **,Malnutrition (E40-E46),353,1286
2007,Other nutritional deficiencies (E50-E64),7,1290
2008,Other nutritional deficiencies (E50-E64),5,1292
2009,Other nutritional deficiencies (E50-E64),6,1294
2010,Other nutritional deficiencies (E50-E64),4,1296
2011,Other nutritional deficiencies (E50-E64),1,1298
2012,Other nutritional deficiencies (E50-E64),8,1300
2013,Other nutritional deficiencies (E50-E64),3,1302
2014,Other nutritional deficiencies (E50-E64),4,1304
2015,Other nutritional deficiencies (E50-E64),5,1306
2016,Other nutritional deficiencies (E50-E64),5,1308
2017,Other nutritional deficiencies (E50-E64),7,1310
2018,Other nutritional deficiencies (E50-E64),2,1312
2019,Other nutritional deficiencies (E50-E64),4,1314
2020 **,Other nutritional deficiencies (E50-E64),5,1316
2007,Meningitis (G00G03),13,1320
2008,Meningitis (G00G03),13,1322
2009,Meningitis (G00G03),11,1324
2010,Meningitis (G00G03),10,1326
2011,Meningitis (G00G03),17,1328
2012,Meningitis (G00G03),5,1330
2013,Meningitis (G00G03),6,1332
2014,Meningitis (G00G03),6,1334
2015,Meningitis (G00G03),6,1336
2016,Meningitis (G00G03),11,1338
2017,Meningitis (G00G03),12,1340
2018,Meningitis (G00G03),9,1342
2019,Meningitis (G00G03),11,1344
2020 **,Meningitis (G00G03),6,1346
2007,Parkinson's disease (G20-G21),360,1350
2008,Parkinson's disease (G20-G21),359,1352
2009,Parkinson's disease (G20-G21),361,1354
2010,Parkinson's disease (G20-G21),373,1356
2011,Parkinson's disease (G20-G21),416,1358
2012,Parkinson's disease (G20-G21),419,1360
2013,Parkinson's disease (G20-G21),434,1362
2014,Parkinson's disease (G20-G21),462,1364
2015,Parkinson's disease (G20-G21),465,1366
2016,Parkinson's disease (G20-G21),532,1368
2017,Parkinson's disease (G20-G21),541,1370
2018,Parkinson's disease (G20-G21),587,1372
2019,Parkinson's disease (G20-G21),596,1374
2020 **,Parkinson's disease (G20-G21),604,1376
2007,Alzheimer's disease (G30),2630,1380
2008,Alzheimer's disease (G30),3058,1382
2009,Alzheimer's disease (G30),2713,1384
2010,Alzheimer's disease (G30),2852,1386
2011,Alzheimer's disease (G30),2874,1388
2012,Alzheimer's disease (G30),2771,1390
2013,Alzheimer's disease (G30),2653,1392
2014,Alzheimer's disease (G30),2846,1394
2015,Alzheimer's disease (G30),3309,1396
2016,Alzheimer's disease (G30),3542,1398
2017,Alzheimer's disease (G30),3584,1400
2018,Alzheimer's disease (G30),3775,1402
2019,Alzheimer's disease (G30),3670,1404
2020 **,Alzheimer's disease (G30),3635,1406
2007,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),116,1410
2008,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),113,1412
2009,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),92,1414
2010,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),84,1416
2011,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),96,1418
2012,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),87,1420
2013,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),72,1422
2014,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),75,1424
2015,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),92,1426
2016,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),92,1428
2017,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),95,1430
2018,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),87,1432
2019,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),115,1434
2020 **,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),118,1436
2007,Hypertensive heart disease (I11),963,1440
2008,Hypertensive heart disease (I11),971,1442
2009,Hypertensive heart disease (I11),996,1444
2010,Hypertensive heart disease (I11),942,1446
2011,Hypertensive heart disease (I11),899,1448
2012,Hypertensive heart disease (I11),845,1450
2013,Hypertensive heart disease (I11),872,1452
2014,Hypertensive heart disease (I11),820,1454
2015,Hypertensive heart disease (I11),861,1456
2016,Hypertensive heart disease (I11),868,1458
2017,Hypertensive heart disease (I11),928,1460
2018,Hypertensive heart disease (I11),963,1462
2019,Hypertensive heart disease (I11),995,1464
2020 **,Hypertensive heart disease (I11),987,1466
2007,Hypertensive heart and renal disease (I13),105,1470
2008,Hypertensive heart and renal disease (I13),112,1472
2009,Hypertensive heart and renal disease (I13),105,1474
2010,Hypertensive heart and renal disease (I13),81,1476
2011,Hypertensive heart and renal disease (I13),94,1478
2012,Hypertensive heart and renal disease (I13),108,1480
2013,Hypertensive heart and renal disease (I13),104,1482
2014,Hypertensive heart and renal disease (I13),97,1484
2015,Hypertensive heart and renal disease (I13),140,1486
2016,Hypertensive heart and renal disease (I13),120,1488
2017,Hypertensive heart and renal disease (I13),153,1490
2018,Hypertensive heart and renal disease (I13),192,1492
2019,Hypertensive heart and renal disease (I13),210,1494
2020 **,Hypertensive heart and renal disease (I13),211,1496
2007,Acute myocardial infarction (I21-I22),2641,1500
2008,Acute myocardial infarction (I21-I22),2657,1502
2009,Acute myocardial infarction (I21-I22),2498,1504
2010,Acute myocardial infarction (I21-I22),2390,1506
2011,Acute myocardial infarction (I21-I22),2413,1508
2012,Acute myocardial infarction (I21-I22),2236,1510
2013,Acute myocardial infarction (I21-I22),2326,1512
2014,Acute myocardial infarction (I21-I22),2222,1514
2015,Acute myocardial infarction (I21-I22),2189,1516
2016,Acute myocardial infarction (I21-I22),2049,1518
2017,Acute myocardial infarction (I21-I22),1908,1520
2018,Acute myocardial infarction (I21-I22),1888,1522
2019,Acute myocardial infarction (I21-I22),1826,1524
2020 **,Acute myocardial infarction (I21-I22),1600,1526
2007,Other acute ischemic heart diseases (I24),59,1530
2008,Other acute ischemic heart diseases (I24),77,1532
2009,Other acute ischemic heart diseases (I24),86,1534
2010,Other acute ischemic heart diseases (I24),108,1536
2011,Other acute ischemic heart diseases (I24),114,1538
2012,Other acute ischemic heart diseases (I24),89,1540
2013,Other acute ischemic heart diseases (I24),115,1542
2014,Other acute ischemic heart diseases (I24),122,1544
2015,Other acute ischemic heart diseases (I24),115,1546
2016,Other acute ischemic heart diseases (I24),98,1548
2017,Other acute ischemic heart diseases (I24),115,1550
2018,Other acute ischemic heart diseases (I24),92,1552
2019,Other acute ischemic heart diseases (I24),99,1554
2020 **,Other acute ischemic heart diseases (I24),84,1556
2007,Atherosclerotic cardiovascular disease so described (I25.0),929,1560
2008,Atherosclerotic cardiovascular disease so described (I25.0),918,1562
2009,Atherosclerotic cardiovascular disease so described (I25.0),813,1564
2010,Atherosclerotic cardiovascular disease so described (I25.0),703,1566
2011,Atherosclerotic cardiovascular disease so described (I25.0),781,1568
2012,Atherosclerotic cardiovascular disease so described (I25.0),775,1570
2013,Atherosclerotic cardiovascular disease so described (I25.0),732,1572
2014,Atherosclerotic cardiovascular disease so described (I25.0),847,1574
2015,Atherosclerotic cardiovascular disease so described (I25.0),859,1576
2016,Atherosclerotic cardiovascular disease so described (I25.0),825,1578
2017,Atherosclerotic cardiovascular disease so described (I25.0),867,1580
2018,Atherosclerotic cardiovascular disease so described (I25.0),942,1582
2019,Atherosclerotic cardiovascular disease so described (I25.0),971,1584
2020 **,Atherosclerotic cardiovascular disease so described (I25.0),849,1586
2007,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),5148,1590
2008,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),4969,1592
2009,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),4509,1594
2010,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),4494,1596
2011,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),4342,1598
2012,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),4284,1600
2013,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),4023,1602
2014,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),3889,1604
2015,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),3866,1606
2016,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),3515,1608
2017,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),3622,1610
2018,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),3662,1612
2019,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),3525,1614
2020 **,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),3192,1616
2007,Acute and subacute endocarditis (I33),31,1620
2008,Acute and subacute endocarditis (I33),28,1622
2009,Acute and subacute endocarditis (I33),28,1624
2010,Acute and subacute endocarditis (I33),21,1626
2011,Acute and subacute endocarditis (I33),33,1628
2012,Acute and subacute endocarditis (I33),26,1630
2013,Acute and subacute endocarditis (I33),23,1632
2014,Acute and subacute endocarditis (I33),19,1634
2015,Acute and subacute endocarditis (I33),30,1636
2016,Acute and subacute endocarditis (I33),32,1638
2017,Acute and subacute endocarditis (I33),39,1640
2018,Acute and subacute endocarditis (I33),30,1642
2019,Acute and subacute endocarditis (I33),35,1644
2020 **,Acute and subacute endocarditis (I33),29,1646
2007,Diseases of pericardium and acute myocarditis (I30-I31I40),25,1650
2008,Diseases of pericardium and acute myocarditis (I30-I31I40),16,1652
2009,Diseases of pericardium and acute myocarditis (I30-I31I40),15,1654
2010,Diseases of pericardium and acute myocarditis (I30-I31I40),17,1656
2011,Diseases of pericardium and acute myocarditis (I30-I31I40),17,1658
2012,Diseases of pericardium and acute myocarditis (I30-I31I40),21,1660
2013,Diseases of pericardium and acute myocarditis (I30-I31I40),10,1662
2014,Diseases of pericardium and acute myocarditis (I30-I31I40),18,1664
2015,Diseases of pericardium and acute myocarditis (I30-I31I40),19,1666
2016,Diseases of pericardium and acute myocarditis (I30-I31I40),11,1668
2017,Diseases of pericardium and acute myocarditis (I30-I31I40),23,1670
2018,Diseases of pericardium and acute myocarditis (I30-I31I40),20,1672
2019,Diseases of pericardium and acute myocarditis (I30-I31I40),19,1674
2020 **,Diseases of pericardium and acute myocarditis (I30-I31I40),18,1676
2007,Heart failure (I50),873,1680
2008,Heart failure (I50),1085,1682
2009,Heart failure (I50),1070,1684
2010,Heart failure (I50),1223,1686
2011,Heart failure (I50),1275,1688
2012,Heart failure (I50),1358,1690
2013,Heart failure (I50),1562,1692
2014,Heart failure (I50),1664,1694
2015,Heart failure (I50),1847,1696
2016,Heart failure (I50),2001,1698
2017,Heart failure (I50),2042,1700
2018,Heart failure (I50),2152,1702
2019,Heart failure (I50),2178,1704
2020 **,Heart failure (I50),1964,1706
2007,All other forms of heart disease (I26-I28I34-I38I42-I49I51),2744,1710
2008,All other forms of heart disease (I26-I28I34-I38I42-I49I51),2695,1712
2009,All other forms of heart disease (I26-I28I34-I38I42-I49I51),2683,1714
2010,All other forms of heart disease (I26-I28I34-I38I42-I49I51),2799,1716
2011,All other forms of heart disease (I26-I28I34-I38I42-I49I51),2868,1718
2012,All other forms of heart disease (I26-I28I34-I38I42-I49I51),3037,1720
2013,All other forms of heart disease (I26-I28I34-I38I42-I49I51),3142,1722
2014,All other forms of heart disease (I26-I28I34-I38I42-I49I51),3107,1724
2015,All other forms of heart disease (I26-I28I34-I38I42-I49I51),3427,1726
2016,All other forms of heart disease (I26-I28I34-I38I42-I49I51),3368,1728
2017,All other forms of heart disease (I26-I28I34-I38I42-I49I51),3591,1730
2018,All other forms of heart disease (I26-I28I34-I38I42-I49I51),3730,1732
2019,All other forms of heart disease (I26-I28I34-I38I42-I49I51),3657,1734
2020 **,All other forms of heart disease (I26-I28I34-I38I42-I49I51),3320,1736
2007,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),769,1740
2008,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),768,1742
2009,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),776,1744
2010,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),740,1746
2011,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),787,1748
2012,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),778,1750
2013,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),811,1752
2014,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),814,1754
2015,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),842,1756
2016,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),812,1758
2017,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),784,1760
2018,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),802,1762
2019,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),796,1764
2020 **,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),771,1766
2007,Cerebrovascular diseases (I60-I69),3393,1770
2008,Cerebrovascular diseases (I60-I69),3572,1772
2009,Cerebrovascular diseases (I60-I69),3341,1774
2010,Cerebrovascular diseases (I60-I69),3472,1776
2011,Cerebrovascular diseases (I60-I69),3417,1778
2012,Cerebrovascular diseases (I60-I69),3385,1780
2013,Cerebrovascular diseases (I60-I69),3407,1782
2014,Cerebrovascular diseases (I60-I69),3418,1784
2015,Cerebrovascular diseases (I60-I69),3616,1786
2016,Cerebrovascular diseases (I60-I69),3541,1788
2017,Cerebrovascular diseases (I60-I69),3778,1790
2018,Cerebrovascular diseases (I60-I69),3850,1792
2019,Cerebrovascular diseases (I60-I69),3804,1794
2020 **,Cerebrovascular diseases (I60-I69),3599,1796
2007,Atherosclerosis (I70),193,1800
2008,Atherosclerosis (I70),200,1802
2009,Atherosclerosis (I70),199,1804
2010,Atherosclerosis (I70),199,1806
2011,Atherosclerosis (I70),196,1808
2012,Atherosclerosis (I70),218,1810
2013,Atherosclerosis (I70),196,1812
2014,Atherosclerosis (I70),173,1814
2015,Atherosclerosis (I70),145,1816
2016,Atherosclerosis (I70),134,1818
2017,Atherosclerosis (I70),170,1820
2018,Atherosclerosis (I70),127,1822
2019,Atherosclerosis (I70),109,1824
2020 **,Atherosclerosis (I70),99,1826
2007,Aortic aneurysm and dissection (I71),258,1830
2008,Aortic aneurysm and dissection (I71),227,1832
2009,Aortic aneurysm and dissection (I71),217,1834
2010,Aortic aneurysm and dissection (I71),226,1836
2011,Aortic aneurysm and dissection (I71),193,1838
2012,Aortic aneurysm and dissection (I71),192,1840
2013,Aortic aneurysm and dissection (I71),179,1842
2014,Aortic aneurysm and dissection (I71),186,1844
2015,Aortic aneurysm and dissection (I71),180,1846
2016,Aortic aneurysm and dissection (I71),210,1848
2017,Aortic aneurysm and dissection (I71),179,1850
2018,Aortic aneurysm and dissection (I71),232,1852
2019,Aortic aneurysm and dissection (I71),185,1854
2020 **,Aortic aneurysm and dissection (I71),162,1856
2007,Other diseases of arteries arterioles and capillaries (I72-I78),278,1860
2008,Other diseases of arteries arterioles and capillaries (I72-I78),252,1862
2009,Other diseases of arteries arterioles and capillaries (I72-I78),223,1864
2010,Other diseases of arteries arterioles and capillaries (I72-I78),227,1866
2011,Other diseases of arteries arterioles and capillaries (I72-I78),220,1868
2012,Other diseases of arteries arterioles and capillaries (I72-I78),208,1870
2013,Other diseases of arteries arterioles and capillaries (I72-I78),243,1872
2014,Other diseases of arteries arterioles and capillaries (I72-I78),198,1874
2015,Other diseases of arteries arterioles and capillaries (I72-I78),228,1876
2016,Other diseases of arteries arterioles and capillaries (I72-I78),238,1878
2017,Other diseases of arteries arterioles and capillaries (I72-I78),233,1880
2018,Other diseases of arteries arterioles and capillaries (I72-I78),230,1882
2019,Other diseases of arteries arterioles and capillaries (I72-I78),227,1884
2020 **,Other diseases of arteries arterioles and capillaries (I72-I78),199,1886
2007,Other disorders of circulatory system (I80-I99),111,1890
2008,Other disorders of circulatory system (I80-I99),105,1892
2009,Other disorders of circulatory system (I80-I99),92,1894
2010,Other disorders of circulatory system (I80-I99),86,1896
2011,Other disorders of circulatory system (I80-I99),92,1898
2012,Other disorders of circulatory system (I80-I99),83,1900
2013,Other disorders of circulatory system (I80-I99),98,1902
2014,Other disorders of circulatory system (I80-I99),104,1904
2015,Other disorders of circulatory system (I80-I99),100,1906
2016,Other disorders of circulatory system (I80-I99),90,1908
2017,Other disorders of circulatory system (I80-I99),92,1910
2018,Other disorders of circulatory system (I80-I99),87,1912
2019,Other disorders of circulatory system (I80-I99),71,1914
2020 **,Other disorders of circulatory system (I80-I99),63,1916
2007,Influenza (J09-J11),13,1920
2008,Influenza (J09-J11),30,1922
2009,Influenza (J09-J11),40,1924
2010,Influenza (J09-J11),4,1926
2011,Influenza (J09-J11),33,1928
2012,Influenza (J09-J11),19,1930
2013,Influenza (J09-J11),85,1932
2014,Influenza (J09-J11),119,1934
2015,Influenza (J09-J11),133,1936
2016,Influenza (J09-J11),55,1938
2017,Influenza (J09-J11),153,1940
2018,Influenza (J09-J11),254,1942
2019,Influenza (J09-J11),129,1944
2020 **,Influenza (J09-J11),118,1946
2007,Pneumonia (J12-J18),976,1950
2008,Pneumonia (J12-J18),1102,1952
2009,Pneumonia (J12-J18),1089,1954
2010,Pneumonia (J12-J18),1067,1956
2011,Pneumonia (J12-J18),1194,1958
2012,Pneumonia (J12-J18),1169,1960
2013,Pneumonia (J12-J18),1165,1962
2014,Pneumonia (J12-J18),1185,1964
2015,Pneumonia (J12-J18),1192,1966
2016,Pneumonia (J12-J18),1083,1968
2017,Pneumonia (J12-J18),1016,1970
2018,Pneumonia (J12-J18),1018,1972
2019,Pneumonia (J12-J18),938,1974
2020 **,Pneumonia (J12-J18),772,1976
2007,Acute bronchitis and bronchiolitis (J20-J21),6,1980
2008,Acute bronchitis and bronchiolitis (J20-J21),11,1982
2009,Acute bronchitis and bronchiolitis (J20-J21),5,1984
2010,Acute bronchitis and bronchiolitis (J20-J21),7,1986
2011,Acute bronchitis and bronchiolitis (J20-J21),8,1988
2012,Acute bronchitis and bronchiolitis (J20-J21),10,1990
2013,Acute bronchitis and bronchiolitis (J20-J21),8,1992
2014,Acute bronchitis and bronchiolitis (J20-J21),6,1994
2015,Acute bronchitis and bronchiolitis (J20-J21),7,1996
2016,Acute bronchitis and bronchiolitis (J20-J21),6,1998
2017,Acute bronchitis and bronchiolitis (J20-J21),9,2000
2018,Acute bronchitis and bronchiolitis (J20-J21),7,2002
2019,Acute bronchitis and bronchiolitis (J20-J21),6,2004
2020 **,Acute bronchitis and bronchiolitis (J20-J21),3,2006
2007,Unspecified acute lower respiratory infection (J22U049U071),1,2010
2008,Unspecified acute lower respiratory infection (J22U049U071),1,2012
2009,Unspecified acute lower respiratory infection (J22U049U071),0,2014
2010,Unspecified acute lower respiratory infection (J22U049U071),1,2016
2011,Unspecified acute lower respiratory infection (J22U049U071),1,2018
2012,Unspecified acute lower respiratory infection (J22U049U071),0,2020
2013,Unspecified acute lower respiratory infection (J22U049U071),3,2022
2014,Unspecified acute lower respiratory infection (J22U049U071),1,2024
2015,Unspecified acute lower respiratory infection (J22U049U071),0,2026
2016,Unspecified acute lower respiratory infection (J22U049U071),1,2028
2017,Unspecified acute lower respiratory infection (J22U049U071),1,2030
2018,Unspecified acute lower respiratory infection (J22U049U071),4,2032
2019,Unspecified acute lower respiratory infection (J22U049U071),0,2034
2020 **,Unspecified acute lower respiratory infection (J22U049U071),3637,2036
2007,Bronchitis chronic and unspecified (J40-J42),32,2040
2008,Bronchitis chronic and unspecified (J40-J42),39,2042
2009,Bronchitis chronic and unspecified (J40-J42),23,2044
2010,Bronchitis chronic and unspecified (J40-J42),19,2046
2011,Bronchitis chronic and unspecified (J40-J42),17,2048
2012,Bronchitis chronic and unspecified (J40-J42),20,2050
2013,Bronchitis chronic and unspecified (J40-J42),17,2052
2014,Bronchitis chronic and unspecified (J40-J42),11,2054
2015,Bronchitis chronic and unspecified (J40-J42),14,2056
2016,Bronchitis chronic and unspecified (J40-J42),16,2058
2017,Bronchitis chronic and unspecified (J40-J42),11,2060
2018,Bronchitis chronic and unspecified (J40-J42),11,2062
2019,Bronchitis chronic and unspecified (J40-J42),9,2064
2020 **,Bronchitis chronic and unspecified (J40-J42),10,2066
