DeathYearYear,DeathCOD113ICDCode113Desc,Deaths,SORT
2012,Leukemia (C91-C95),548,1060
2013,Leukemia (C91-C95),529,1062
2014,Leukemia (C91-C95),538,1064
2015,Leukemia (C91-C95),545,1066
2016,Leukemia (C91-C95),557,1068
2017,Leukemia (C91-C95),571,1070
2018,Leukemia (C91-C95),532,1072
2019,Leukemia (C91-C95),537,1074
2020 **,Leukemia (C91-C95),479,1076
2007,Multiple myeloma and immunoproliferative neoplasms (C88C90),246,1080
2008,Multiple myeloma and immunoproliferative neoplasms (C88C90),254,1082
2009,Multiple myeloma and immunoproliferative neoplasms (C88C90),247,1084
2010,Multiple myeloma and immunoproliferative neoplasms (C88C90),255,1086
2011,Multiple myeloma and immunoproliferative neoplasms (C88C90),290,1088
2012,Multiple myeloma and immunoproliferative neoplasms (C88C90),256,1090
2013,Multiple myeloma and immunoproliferative neoplasms (C88C90),280,1092
2014,Multiple myeloma and immunoproliferative neoplasms (C88C90),291,1094
2015,Multiple myeloma and immunoproliferative neoplasms (C88C90),286,1096
2016,Multiple myeloma and immunoproliferative neoplasms (C88C90),275,1098
2017,Multiple myeloma and immunoproliferative neoplasms (C88C90),341,1100
2018,Multiple myeloma and immunoproliferative neoplasms (C88C90),303,1102
2019,Multiple myeloma and immunoproliferative neoplasms (C88C90),275,1104
2020 **,Multiple myeloma and immunoproliferative neoplasms (C88C90),261,1106
2007,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),0,1110
2008,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),0,1112
2009,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),2,1114
2010,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),0,1116
2011,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),0,1118
2012,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),0,1120
2013,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),2,1122
2014,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),0,1124
2015,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),1,1126
2016,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),3,1128
2017,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),1,1130
2018,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),2,1132
2019,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),1,1134
2020 **,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),0,1136
2007,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),1423,1140
2008,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),1344,1142
2009,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),1365,1144
2010,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),1446,1146
2011,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),1393,1148
2012,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),1424,1150
2013,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),1465,1152
2014,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),1536,1154
2015,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),1454,1156
2016,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),1506,1158
2017,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),1537,1160
2018,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),1564,1162
2019,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),1532,1164
2020 **,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),1440,1166
2007,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),351,1170
2008,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),301,1172
2009,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),353,1174
2010,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),344,1176
2011,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),335,1178
2012,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),367,1180
2013,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),340,1182
2014,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),381,1184
2015,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),364,1186
2016,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),377,1188
2017,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),360,1190
2018,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),385,1192
2019,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),360,1194
2020 **,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),302,1196
2007,Anemias (D50-D64),82,1200
2008,Anemias (D50-D64),86,1202
2009,Anemias (D50-D64),85,1204
2010,Anemias (D50-D64),79,1206
2011,Anemias (D50-D64),101,1208
2012,Anemias (D50-D64),103,1210
2013,Anemias (D50-D64),97,1212
2014,Anemias (D50-D64),93,1214
2015,Anemias (D50-D64),113,1216
2016,Anemias (D50-D64),84,1218
2017,Anemias (D50-D64),104,1220
2018,Anemias (D50-D64),88,1222
2019,Anemias (D50-D64),99,1224
2020 **,Anemias (D50-D64),92,1226
2007,Diabetes mellitus (E10-E14),1855,1230
2008,Diabetes mellitus (E10-E14),1746,1232
2009,Diabetes mellitus (E10-E14),1706,1234
2010,Diabetes mellitus (E10-E14),1743,1236
2011,Diabetes mellitus (E10-E14),1914,1238
2012,Diabetes mellitus (E10-E14),1850,1240
2013,Diabetes mellitus (E10-E14),1813,1242
2014,Diabetes mellitus (E10-E14),1922,1244
2015,Diabetes mellitus (E10-E14),1907,1246
2016,Diabetes mellitus (E10-E14),1973,1248
2017,Diabetes mellitus (E10-E14),2003,1250
2018,Diabetes mellitus (E10-E14),2147,1252
2019,Diabetes mellitus (E10-E14),2102,1254
2020 **,Diabetes mellitus (E10-E14),2068,1256
2007,Malnutrition (E40-E46),51,1260
2008,Malnutrition (E40-E46),56,1262
2009,Malnutrition (E40-E46),39,1264
2010,Malnutrition (E40-E46),53,1266
2011,Malnutrition (E40-E46),59,1268
2012,Malnutrition (E40-E46),53,1270
2013,Malnutrition (E40-E46),61,1272
2014,Malnutrition (E40-E46),76,1274
2015,Malnutrition (E40-E46),97,1276
2016,Malnutrition (E40-E46),133,1278
2017,Malnutrition (E40-E46),134,1280
2018,Malnutrition (E40-E46),156,1282
2019,Malnutrition (E40-E46),183,1284
2020 **,Malnutrition (E40-E46),186,1286
2007,Other nutritional deficiencies (E50-E64),3,1290
2008,Other nutritional deficiencies (E50-E64),3,1292
2009,Other nutritional deficiencies (E50-E64),3,1294
2010,Other nutritional deficiencies (E50-E64),5,1296
2011,Other nutritional deficiencies (E50-E64),1,1298
2012,Other nutritional deficiencies (E50-E64),2,1300
2013,Other nutritional deficiencies (E50-E64),4,1302
2014,Other nutritional deficiencies (E50-E64),0,1304
2015,Other nutritional deficiencies (E50-E64),4,1306
2016,Other nutritional deficiencies (E50-E64),2,1308
2017,Other nutritional deficiencies (E50-E64),3,1310
2018,Other nutritional deficiencies (E50-E64),6,1312
2019,Other nutritional deficiencies (E50-E64),4,1314
2020 **,Other nutritional deficiencies (E50-E64),3,1316
2007,Meningitis (G00G03),12,1320
2008,Meningitis (G00G03),13,1322
2009,Meningitis (G00G03),16,1324
2010,Meningitis (G00G03),9,1326
2011,Meningitis (G00G03),8,1328
2012,Meningitis (G00G03),8,1330
2013,Meningitis (G00G03),13,1332
2014,Meningitis (G00G03),5,1334
2015,Meningitis (G00G03),14,1336
2016,Meningitis (G00G03),20,1338
2017,Meningitis (G00G03),5,1340
2018,Meningitis (G00G03),9,1342
2019,Meningitis (G00G03),16,1344
2020 **,Meningitis (G00G03),7,1346
2007,Parkinson's disease (G20-G21),509,1350
2008,Parkinson's disease (G20-G21),515,1352
2009,Parkinson's disease (G20-G21),545,1354
2010,Parkinson's disease (G20-G21),549,1356
2011,Parkinson's disease (G20-G21),555,1358
2012,Parkinson's disease (G20-G21),609,1360
2013,Parkinson's disease (G20-G21),651,1362
2014,Parkinson's disease (G20-G21),630,1364
2015,Parkinson's disease (G20-G21),672,1366
2016,Parkinson's disease (G20-G21),716,1368
2017,Parkinson's disease (G20-G21),755,1370
2018,Parkinson's disease (G20-G21),852,1372
2019,Parkinson's disease (G20-G21),875,1374
2020 **,Parkinson's disease (G20-G21),870,1376
2007,Alzheimer's disease (G30),1029,1380
2008,Alzheimer's disease (G30),1225,1382
2009,Alzheimer's disease (G30),1154,1384
2010,Alzheimer's disease (G30),1252,1386
2011,Alzheimer's disease (G30),1155,1388
2012,Alzheimer's disease (G30),1154,1390
2013,Alzheimer's disease (G30),1141,1392
2014,Alzheimer's disease (G30),1232,1394
2015,Alzheimer's disease (G30),1333,1396
2016,Alzheimer's disease (G30),1488,1398
2017,Alzheimer's disease (G30),1536,1400
2018,Alzheimer's disease (G30),1621,1402
2019,Alzheimer's disease (G30),1565,1404
2020 **,Alzheimer's disease (G30),1559,1406
2007,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),40,1410
2008,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),48,1412
2009,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),38,1414
2010,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),43,1416
2011,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),40,1418
2012,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),50,1420
2013,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),58,1422
2014,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),32,1424
2015,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),55,1426
2016,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),45,1428
2017,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),34,1430
2018,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),41,1432
2019,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),52,1434
2020 **,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),50,1436
2007,Hypertensive heart disease (I11),776,1440
2008,Hypertensive heart disease (I11),839,1442
2009,Hypertensive heart disease (I11),876,1444
2010,Hypertensive heart disease (I11),902,1446
2011,Hypertensive heart disease (I11),839,1448
2012,Hypertensive heart disease (I11),786,1450
2013,Hypertensive heart disease (I11),842,1452
2014,Hypertensive heart disease (I11),779,1454
2015,Hypertensive heart disease (I11),825,1456
2016,Hypertensive heart disease (I11),884,1458
2017,Hypertensive heart disease (I11),849,1460
2018,Hypertensive heart disease (I11),946,1462
2019,Hypertensive heart disease (I11),1040,1464
2020 **,Hypertensive heart disease (I11),938,1466
2007,Hypertensive heart and renal disease (I13),63,1470
2008,Hypertensive heart and renal disease (I13),77,1472
2009,Hypertensive heart and renal disease (I13),72,1474
2010,Hypertensive heart and renal disease (I13),76,1476
2011,Hypertensive heart and renal disease (I13),83,1478
2012,Hypertensive heart and renal disease (I13),66,1480
2013,Hypertensive heart and renal disease (I13),103,1482
2014,Hypertensive heart and renal disease (I13),85,1484
2015,Hypertensive heart and renal disease (I13),108,1486
2016,Hypertensive heart and renal disease (I13),101,1488
2017,Hypertensive heart and renal disease (I13),110,1490
2018,Hypertensive heart and renal disease (I13),140,1492
2019,Hypertensive heart and renal disease (I13),171,1494
2020 **,Hypertensive heart and renal disease (I13),182,1496
2007,Acute myocardial infarction (I21-I22),2956,1500
2008,Acute myocardial infarction (I21-I22),3065,1502
2009,Acute myocardial infarction (I21-I22),2845,1504
2010,Acute myocardial infarction (I21-I22),2849,1506
2011,Acute myocardial infarction (I21-I22),2888,1508
2012,Acute myocardial infarction (I21-I22),2742,1510
2013,Acute myocardial infarction (I21-I22),2866,1512
2014,Acute myocardial infarction (I21-I22),2809,1514
2015,Acute myocardial infarction (I21-I22),2827,1516
2016,Acute myocardial infarction (I21-I22),2703,1518
2017,Acute myocardial infarction (I21-I22),2688,1520
2018,Acute myocardial infarction (I21-I22),2676,1522
2019,Acute myocardial infarction (I21-I22),2607,1524
2020 **,Acute myocardial infarction (I21-I22),2335,1526
2007,Other acute ischemic heart diseases (I24),89,1530
2008,Other acute ischemic heart diseases (I24),81,1532
2009,Other acute ischemic heart diseases (I24),90,1534
2010,Other acute ischemic heart diseases (I24),97,1536
2011,Other acute ischemic heart diseases (I24),113,1538
2012,Other acute ischemic heart diseases (I24),101,1540
2013,Other acute ischemic heart diseases (I24),117,1542
2014,Other acute ischemic heart diseases (I24),117,1544
2015,Other acute ischemic heart diseases (I24),119,1546
2016,Other acute ischemic heart diseases (I24),117,1548
2017,Other acute ischemic heart diseases (I24),101,1550
2018,Other acute ischemic heart diseases (I24),126,1552
2019,Other acute ischemic heart diseases (I24),126,1554
2020 **,Other acute ischemic heart diseases (I24),102,1556
2007,Atherosclerotic cardiovascular disease so described (I25.0),1167,1560
2008,Atherosclerotic cardiovascular disease so described (I25.0),1386,1562
2009,Atherosclerotic cardiovascular disease so described (I25.0),1195,1564
2010,Atherosclerotic cardiovascular disease so described (I25.0),1140,1566
2011,Atherosclerotic cardiovascular disease so described (I25.0),1153,1568
2012,Atherosclerotic cardiovascular disease so described (I25.0),1250,1570
2013,Atherosclerotic cardiovascular disease so described (I25.0),1250,1572
2014,Atherosclerotic cardiovascular disease so described (I25.0),1333,1574
2015,Atherosclerotic cardiovascular disease so described (I25.0),1427,1576
2016,Atherosclerotic cardiovascular disease so described (I25.0),1448,1578
2017,Atherosclerotic cardiovascular disease so described (I25.0),1428,1580
2018,Atherosclerotic cardiovascular disease so described (I25.0),1546,1582
2019,Atherosclerotic cardiovascular disease so described (I25.0),1533,1584
2020 **,Atherosclerotic cardiovascular disease so described (I25.0),1582,1586
2007,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),5401,1590
2008,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),5309,1592
2009,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),5051,1594
2010,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),4896,1596
2011,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),4822,1598
2012,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),4813,1600
2013,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),4770,1602
2014,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),4777,1604
2015,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),4742,1606
2016,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),4409,1608
2017,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),4668,1610
2018,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),4833,1612
2019,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),4727,1614
2020 **,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),4296,1616
2007,Acute and subacute endocarditis (I33),26,1620
2008,Acute and subacute endocarditis (I33),37,1622
2009,Acute and subacute endocarditis (I33),33,1624
2010,Acute and subacute endocarditis (I33),23,1626
2011,Acute and subacute endocarditis (I33),30,1628
2012,Acute and subacute endocarditis (I33),41,1630
2013,Acute and subacute endocarditis (I33),37,1632
2014,Acute and subacute endocarditis (I33),40,1634
2015,Acute and subacute endocarditis (I33),51,1636
2016,Acute and subacute endocarditis (I33),40,1638
2017,Acute and subacute endocarditis (I33),50,1640
2018,Acute and subacute endocarditis (I33),55,1642
2019,Acute and subacute endocarditis (I33),47,1644
2020 **,Acute and subacute endocarditis (I33),49,1646
2007,Diseases of pericardium and acute myocarditis (I30-I31I40),22,1650
2008,Diseases of pericardium and acute myocarditis (I30-I31I40),12,1652
2009,Diseases of pericardium and acute myocarditis (I30-I31I40),15,1654
2010,Diseases of pericardium and acute myocarditis (I30-I31I40),15,1656
2011,Diseases of pericardium and acute myocarditis (I30-I31I40),27,1658
2012,Diseases of pericardium and acute myocarditis (I30-I31I40),23,1660
2013,Diseases of pericardium and acute myocarditis (I30-I31I40),17,1662
2014,Diseases of pericardium and acute myocarditis (I30-I31I40),26,1664
2015,Diseases of pericardium and acute myocarditis (I30-I31I40),15,1666
2016,Diseases of pericardium and acute myocarditis (I30-I31I40),20,1668
2017,Diseases of pericardium and acute myocarditis (I30-I31I40),14,1670
2018,Diseases of pericardium and acute myocarditis (I30-I31I40),22,1672
2019,Diseases of pericardium and acute myocarditis (I30-I31I40),25,1674
2020 **,Diseases of pericardium and acute myocarditis (I30-I31I40),22,1676
2007,Heart failure (I50),625,1680
2008,Heart failure (I50),712,1682
2009,Heart failure (I50),754,1684
2010,Heart failure (I50),866,1686
2011,Heart failure (I50),863,1688
2012,Heart failure (I50),1013,1690
2013,Heart failure (I50),1107,1692
2014,Heart failure (I50),1237,1694
2015,Heart failure (I50),1399,1696
2016,Heart failure (I50),1656,1698
2017,Heart failure (I50),1575,1700
2018,Heart failure (I50),1745,1702
2019,Heart failure (I50),1828,1704
2020 **,Heart failure (I50),1663,1706
2007,All other forms of heart disease (I26-I28I34-I38I42-I49I51),1986,1710
2008,All other forms of heart disease (I26-I28I34-I38I42-I49I51),2167,1712
2009,All other forms of heart disease (I26-I28I34-I38I42-I49I51),2028,1714
2010,All other forms of heart disease (I26-I28I34-I38I42-I49I51),2298,1716
2011,All other forms of heart disease (I26-I28I34-I38I42-I49I51),2317,1718
2012,All other forms of heart disease (I26-I28I34-I38I42-I49I51),2553,1720
2013,All other forms of heart disease (I26-I28I34-I38I42-I49I51),2616,1722
2014,All other forms of heart disease (I26-I28I34-I38I42-I49I51),2822,1724
2015,All other forms of heart disease (I26-I28I34-I38I42-I49I51),3015,1726
2016,All other forms of heart disease (I26-I28I34-I38I42-I49I51),3005,1728
2017,All other forms of heart disease (I26-I28I34-I38I42-I49I51),3100,1730
2018,All other forms of heart disease (I26-I28I34-I38I42-I49I51),3331,1732
2019,All other forms of heart disease (I26-I28I34-I38I42-I49I51),3373,1734
2020 **,All other forms of heart disease (I26-I28I34-I38I42-I49I51),3147,1736
2007,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),442,1740
2008,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),459,1742
2009,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),497,1744
2010,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),478,1746
2011,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),498,1748
2012,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),488,1750
2013,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),504,1752
2014,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),546,1754
2015,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),553,1756
2016,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),581,1758
2017,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),599,1760
2018,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),602,1762
2019,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),599,1764
2020 **,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),608,1766
2007,Cerebrovascular diseases (I60-I69),2212,1770
2008,Cerebrovascular diseases (I60-I69),2315,1772
2009,Cerebrovascular diseases (I60-I69),2221,1774
2010,Cerebrovascular diseases (I60-I69),2259,1776
2011,Cerebrovascular diseases (I60-I69),2230,1778
2012,Cerebrovascular diseases (I60-I69),2342,1780
2013,Cerebrovascular diseases (I60-I69),2264,1782
2014,Cerebrovascular diseases (I60-I69),2358,1784
2015,Cerebrovascular diseases (I60-I69),2315,1786
2016,Cerebrovascular diseases (I60-I69),2447,1788
2017,Cerebrovascular diseases (I60-I69),2650,1790
2018,Cerebrovascular diseases (I60-I69),2675,1792
2019,Cerebrovascular diseases (I60-I69),2700,1794
2020 **,Cerebrovascular diseases (I60-I69),2628,1796
2007,Atherosclerosis (I70),134,1800
2008,Atherosclerosis (I70),119,1802
2009,Atherosclerosis (I70),127,1804
2010,Atherosclerosis (I70),139,1806
2011,Atherosclerosis (I70),148,1808
2012,Atherosclerosis (I70),132,1810
2013,Atherosclerosis (I70),132,1812
2014,Atherosclerosis (I70),111,1814
2015,Atherosclerosis (I70),112,1816
2016,Atherosclerosis (I70),123,1818
2017,Atherosclerosis (I70),104,1820
2018,Atherosclerosis (I70),101,1822
2019,Atherosclerosis (I70),95,1824
2020 **,Atherosclerosis (I70),80,1826
2007,Aortic aneurysm and dissection (I71),356,1830
2008,Aortic aneurysm and dissection (I71),276,1832
2009,Aortic aneurysm and dissection (I71),288,1834
2010,Aortic aneurysm and dissection (I71),250,1836
2011,Aortic aneurysm and dissection (I71),289,1838
2012,Aortic aneurysm and dissection (I71),241,1840
2013,Aortic aneurysm and dissection (I71),233,1842
2014,Aortic aneurysm and dissection (I71),281,1844
2015,Aortic aneurysm and dissection (I71),246,1846
2016,Aortic aneurysm and dissection (I71),248,1848
2017,Aortic aneurysm and dissection (I71),262,1850
2018,Aortic aneurysm and dissection (I71),233,1852
2019,Aortic aneurysm and dissection (I71),249,1854
2020 **,Aortic aneurysm and dissection (I71),231,1856
2007,Other diseases of arteries arterioles and capillaries (I72-I78),183,1860
2008,Other diseases of arteries arterioles and capillaries (I72-I78),192,1862
2009,Other diseases of arteries arterioles and capillaries (I72-I78),190,1864
2010,Other diseases of arteries arterioles and capillaries (I72-I78),193,1866
2011,Other diseases of arteries arterioles and capillaries (I72-I78),181,1868
2012,Other diseases of arteries arterioles and capillaries (I72-I78),189,1870
2013,Other diseases of arteries arterioles and capillaries (I72-I78),177,1872
2014,Other diseases of arteries arterioles and capillaries (I72-I78),209,1874
2015,Other diseases of arteries arterioles and capillaries (I72-I78),212,1876
2016,Other diseases of arteries arterioles and capillaries (I72-I78),210,1878
2017,Other diseases of arteries arterioles and capillaries (I72-I78),218,1880
2018,Other diseases of arteries arterioles and capillaries (I72-I78),208,1882
2019,Other diseases of arteries arterioles and capillaries (I72-I78),198,1884
2020 **,Other diseases of arteries arterioles and capillaries (I72-I78),227,1886
2007,Other disorders of circulatory system (I80-I99),93,1890
2008,Other disorders of circulatory system (I80-I99),83,1892
2009,Other disorders of circulatory system (I80-I99),110,1894
2010,Other disorders of circulatory system (I80-I99),84,1896
2011,Other disorders of circulatory system (I80-I99),86,1898
2012,Other disorders of circulatory system (I80-I99),78,1900
2013,Other disorders of circulatory system (I80-I99),103,1902
2014,Other disorders of circulatory system (I80-I99),78,1904
2015,Other disorders of circulatory system (I80-I99),68,1906
2016,Other disorders of circulatory system (I80-I99),73,1908
2017,Other disorders of circulatory system (I80-I99),94,1910
2018,Other disorders of circulatory system (I80-I99),85,1912
2019,Other disorders of circulatory system (I80-I99),69,1914
2020 **,Other disorders of circulatory system (I80-I99),91,1916
2007,Influenza (J09-J11),3,1920
2008,Influenza (J09-J11),26,1922
2009,Influenza (J09-J11),57,1924
2010,Influenza (J09-J11),7,1926
2011,Influenza (J09-J11),31,1928
2012,Influenza (J09-J11),22,1930
2013,Influenza (J09-J11),48,1932
2014,Influenza (J09-J11),92,1934
2015,Influenza (J09-J11),80,1936
2016,Influenza (J09-J11),49,1938
2017,Influenza (J09-J11),111,1940
2018,Influenza (J09-J11),210,1942
2019,Influenza (J09-J11),87,1944
2020 **,Influenza (J09-J11),118,1946
2007,Pneumonia (J12-J18),736,1950
2008,Pneumonia (J12-J18),935,1952
2009,Pneumonia (J12-J18),845,1954
2010,Pneumonia (J12-J18),892,1956
2011,Pneumonia (J12-J18),1024,1958
2012,Pneumonia (J12-J18),978,1960
2013,Pneumonia (J12-J18),1069,1962
2014,Pneumonia (J12-J18),1042,1964
2015,Pneumonia (J12-J18),1034,1966
2016,Pneumonia (J12-J18),1001,1968
2017,Pneumonia (J12-J18),962,1970
2018,Pneumonia (J12-J18),914,1972
2019,Pneumonia (J12-J18),777,1974
2020 **,Pneumonia (J12-J18),805,1976
2007,Acute bronchitis and bronchiolitis (J20-J21),4,1980
2008,Acute bronchitis and bronchiolitis (J20-J21),8,1982
2009,Acute bronchitis and bronchiolitis (J20-J21),9,1984
2010,Acute bronchitis and bronchiolitis (J20-J21),3,1986
2011,Acute bronchitis and bronchiolitis (J20-J21),3,1988
2012,Acute bronchitis and bronchiolitis (J20-J21),5,1990
2013,Acute bronchitis and bronchiolitis (J20-J21),6,1992
2014,Acute bronchitis and bronchiolitis (J20-J21),5,1994
2015,Acute bronchitis and bronchiolitis (J20-J21),6,1996
2016,Acute bronchitis and bronchiolitis (J20-J21),4,1998
2017,Acute bronchitis and bronchiolitis (J20-J21),4,2000
2018,Acute bronchitis and bronchiolitis (J20-J21),1,2002
2019,Acute bronchitis and bronchiolitis (J20-J21),4,2004
2020 **,Acute bronchitis and bronchiolitis (J20-J21),4,2006
2007,Unspecified acute lower respiratory infection (J22U049U071),1,2010
2008,Unspecified acute lower respiratory infection (J22U049U071),2,2012
2009,Unspecified acute lower respiratory infection (J22U049U071),0,2014
2010,Unspecified acute lower respiratory infection (J22U049U071),1,2016
2011,Unspecified acute lower respiratory infection (J22U049U071),1,2018
2012,Unspecified acute lower respiratory infection (J22U049U071),0,2020
2013,Unspecified acute lower respiratory infection (J22U049U071),0,2022
2014,Unspecified acute lower respiratory infection (J22U049U071),2,2024
2015,Unspecified acute lower respiratory infection (J22U049U071),1,2026
2016,Unspecified acute lower respiratory infection (J22U049U071),1,2028
2017,Unspecified acute lower respiratory infection (J22U049U071),0,2030
2018,Unspecified acute lower respiratory infection (J22U049U071),2,2032
2019,Unspecified acute lower respiratory infection (J22U049U071),0,2034
2020 **,Unspecified acute lower respiratory infection (J22U049U071),3979,2036
2007,Bronchitis chronic and unspecified (J40-J42),18,2040
2008,Bronchitis chronic and unspecified (J40-J42),28,2042
2009,Bronchitis chronic and unspecified (J40-J42),25,2044
2010,Bronchitis chronic and unspecified (J40-J42),14,2046
2011,Bronchitis chronic and unspecified (J40-J42),17,2048
2012,Bronchitis chronic and unspecified (J40-J42),9,2050
2013,Bronchitis chronic and unspecified (J40-J42),22,2052
2014,Bronchitis chronic and unspecified (J40-J42),9,2054
2015,Bronchitis chronic and unspecified (J40-J42),14,2056
2016,Bronchitis chronic and unspecified (J40-J42),11,2058
2017,Bronchitis chronic and unspecified (J40-J42),11,2060
2018,Bronchitis chronic and unspecified (J40-J42),6,2062
2019,Bronchitis chronic and unspecified (J40-J42),20,2064
2020 **,Bronchitis chronic and unspecified (J40-J42),6,2066
