DeathYearYear,DeathCOD113ICDCode113Desc,Deaths,SORT
2010,Leukemia (C91-C95),832,1056
2011,Leukemia (C91-C95),897,1058
2012,Leukemia (C91-C95),858,1060
2013,Leukemia (C91-C95),874,1062
2014,Leukemia (C91-C95),880,1064
2015,Leukemia (C91-C95),876,1066
2016,Leukemia (C91-C95),877,1068
2017,Leukemia (C91-C95),886,1070
2018,Leukemia (C91-C95),793,1072
2019,Leukemia (C91-C95),908,1074
2020 **,Leukemia (C91-C95),808,1076
2007,Multiple myeloma and immunoproliferative neoplasms (C88C90),384,1080
2008,Multiple myeloma and immunoproliferative neoplasms (C88C90),403,1082
2009,Multiple myeloma and immunoproliferative neoplasms (C88C90),418,1084
2010,Multiple myeloma and immunoproliferative neoplasms (C88C90),407,1086
2011,Multiple myeloma and immunoproliferative neoplasms (C88C90),414,1088
2012,Multiple myeloma and immunoproliferative neoplasms (C88C90),432,1090
2013,Multiple myeloma and immunoproliferative neoplasms (C88C90),451,1092
2014,Multiple myeloma and immunoproliferative neoplasms (C88C90),459,1094
2015,Multiple myeloma and immunoproliferative neoplasms (C88C90),448,1096
2016,Multiple myeloma and immunoproliferative neoplasms (C88C90),422,1098
2017,Multiple myeloma and immunoproliferative neoplasms (C88C90),456,1100
2018,Multiple myeloma and immunoproliferative neoplasms (C88C90),428,1102
2019,Multiple myeloma and immunoproliferative neoplasms (C88C90),423,1104
2020 **,Multiple myeloma and immunoproliferative neoplasms (C88C90),391,1106
2007,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),1,1110
2008,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),1,1112
2009,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),2,1114
2010,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),1,1116
2011,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),1,1118
2012,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),0,1120
2013,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),2,1122
2014,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),1,1124
2015,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),3,1126
2016,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),4,1128
2017,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),2,1130
2018,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),2,1132
2019,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),3,1134
2020 **,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),1,1136
2007,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),2474,1140
2008,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),2401,1142
2009,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),2411,1144
2010,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),2402,1146
2011,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),2448,1148
2012,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),2500,1150
2013,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),2486,1152
2014,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),2558,1154
2015,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),2526,1156
2016,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),2552,1158
2017,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),2663,1160
2018,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),2615,1162
2019,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),2641,1164
2020 **,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),2435,1166
2007,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),614,1170
2008,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),578,1172
2009,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),604,1174
2010,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),611,1176
2011,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),594,1178
2012,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),666,1180
2013,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),641,1182
2014,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),640,1184
2015,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),631,1186
2016,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),661,1188
2017,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),621,1190
2018,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),617,1192
2019,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),632,1194
2020 **,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),551,1196
2007,Anemias (D50-D64),178,1200
2008,Anemias (D50-D64),184,1202
2009,Anemias (D50-D64),154,1204
2010,Anemias (D50-D64),166,1206
2011,Anemias (D50-D64),197,1208
2012,Anemias (D50-D64),213,1210
2013,Anemias (D50-D64),203,1212
2014,Anemias (D50-D64),187,1214
2015,Anemias (D50-D64),207,1216
2016,Anemias (D50-D64),186,1218
2017,Anemias (D50-D64),179,1220
2018,Anemias (D50-D64),167,1222
2019,Anemias (D50-D64),185,1224
2020 **,Anemias (D50-D64),154,1226
2007,Diabetes mellitus (E10-E14),3122,1230
2008,Diabetes mellitus (E10-E14),3008,1232
2009,Diabetes mellitus (E10-E14),2889,1234
2010,Diabetes mellitus (E10-E14),2885,1236
2011,Diabetes mellitus (E10-E14),3026,1238
2012,Diabetes mellitus (E10-E14),3009,1240
2013,Diabetes mellitus (E10-E14),2966,1242
2014,Diabetes mellitus (E10-E14),3017,1244
2015,Diabetes mellitus (E10-E14),3037,1246
2016,Diabetes mellitus (E10-E14),2946,1248
2017,Diabetes mellitus (E10-E14),3110,1250
2018,Diabetes mellitus (E10-E14),3140,1252
2019,Diabetes mellitus (E10-E14),3253,1254
2020 **,Diabetes mellitus (E10-E14),3123,1256
2007,Malnutrition (E40-E46),130,1260
2008,Malnutrition (E40-E46),136,1262
2009,Malnutrition (E40-E46),107,1264
2010,Malnutrition (E40-E46),122,1266
2011,Malnutrition (E40-E46),125,1268
2012,Malnutrition (E40-E46),126,1270
2013,Malnutrition (E40-E46),133,1272
2014,Malnutrition (E40-E46),166,1274
2015,Malnutrition (E40-E46),247,1276
2016,Malnutrition (E40-E46),285,1278
2017,Malnutrition (E40-E46),339,1280
2018,Malnutrition (E40-E46),422,1282
2019,Malnutrition (E40-E46),465,1284
2020 **,Malnutrition (E40-E46),464,1286
2007,Other nutritional deficiencies (E50-E64),9,1290
2008,Other nutritional deficiencies (E50-E64),6,1292
2009,Other nutritional deficiencies (E50-E64),8,1294
2010,Other nutritional deficiencies (E50-E64),8,1296
2011,Other nutritional deficiencies (E50-E64),2,1298
2012,Other nutritional deficiencies (E50-E64),9,1300
2013,Other nutritional deficiencies (E50-E64),6,1302
2014,Other nutritional deficiencies (E50-E64),4,1304
2015,Other nutritional deficiencies (E50-E64),8,1306
2016,Other nutritional deficiencies (E50-E64),7,1308
2017,Other nutritional deficiencies (E50-E64),10,1310
2018,Other nutritional deficiencies (E50-E64),5,1312
2019,Other nutritional deficiencies (E50-E64),7,1314
2020 **,Other nutritional deficiencies (E50-E64),6,1316
2007,Meningitis (G00G03),24,1320
2008,Meningitis (G00G03),19,1322
2009,Meningitis (G00G03),19,1324
2010,Meningitis (G00G03),15,1326
2011,Meningitis (G00G03),18,1328
2012,Meningitis (G00G03),8,1330
2013,Meningitis (G00G03),13,1332
2014,Meningitis (G00G03),8,1334
2015,Meningitis (G00G03),15,1336
2016,Meningitis (G00G03),24,1338
2017,Meningitis (G00G03),12,1340
2018,Meningitis (G00G03),14,1342
2019,Meningitis (G00G03),22,1344
2020 **,Meningitis (G00G03),9,1346
2007,Parkinson's disease (G20-G21),821,1350
2008,Parkinson's disease (G20-G21),843,1352
2009,Parkinson's disease (G20-G21),875,1354
2010,Parkinson's disease (G20-G21),872,1356
2011,Parkinson's disease (G20-G21),925,1358
2012,Parkinson's disease (G20-G21),969,1360
2013,Parkinson's disease (G20-G21),1034,1362
2014,Parkinson's disease (G20-G21),1039,1364
2015,Parkinson's disease (G20-G21),1077,1366
2016,Parkinson's disease (G20-G21),1189,1368
2017,Parkinson's disease (G20-G21),1221,1370
2018,Parkinson's disease (G20-G21),1353,1372
2019,Parkinson's disease (G20-G21),1388,1374
2020 **,Parkinson's disease (G20-G21),1398,1376
2007,Alzheimer's disease (G30),3371,1380
2008,Alzheimer's disease (G30),3985,1382
2009,Alzheimer's disease (G30),3540,1384
2010,Alzheimer's disease (G30),3802,1386
2011,Alzheimer's disease (G30),3764,1388
2012,Alzheimer's disease (G30),3614,1390
2013,Alzheimer's disease (G30),3516,1392
2014,Alzheimer's disease (G30),3766,1394
2015,Alzheimer's disease (G30),4285,1396
2016,Alzheimer's disease (G30),4613,1398
2017,Alzheimer's disease (G30),4690,1400
2018,Alzheimer's disease (G30),5016,1402
2019,Alzheimer's disease (G30),4827,1404
2020 **,Alzheimer's disease (G30),4763,1406
2007,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),143,1410
2008,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),141,1412
2009,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),121,1414
2010,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),113,1416
2011,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),124,1418
2012,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),129,1420
2013,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),121,1422
2014,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),98,1424
2015,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),134,1426
2016,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),123,1428
2017,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),113,1430
2018,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),114,1432
2019,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),148,1434
2020 **,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),149,1436
2007,Hypertensive heart disease (I11),1355,1440
2008,Hypertensive heart disease (I11),1413,1442
2009,Hypertensive heart disease (I11),1460,1444
2010,Hypertensive heart disease (I11),1430,1446
2011,Hypertensive heart disease (I11),1365,1448
2012,Hypertensive heart disease (I11),1266,1450
2013,Hypertensive heart disease (I11),1336,1452
2014,Hypertensive heart disease (I11),1273,1454
2015,Hypertensive heart disease (I11),1334,1456
2016,Hypertensive heart disease (I11),1416,1458
2017,Hypertensive heart disease (I11),1417,1460
2018,Hypertensive heart disease (I11),1547,1462
2019,Hypertensive heart disease (I11),1652,1464
2020 **,Hypertensive heart disease (I11),1541,1466
2007,Hypertensive heart and renal disease (I13),130,1470
2008,Hypertensive heart and renal disease (I13),123,1472
2009,Hypertensive heart and renal disease (I13),121,1474
2010,Hypertensive heart and renal disease (I13),105,1476
2011,Hypertensive heart and renal disease (I13),124,1478
2012,Hypertensive heart and renal disease (I13),130,1480
2013,Hypertensive heart and renal disease (I13),146,1482
2014,Hypertensive heart and renal disease (I13),139,1484
2015,Hypertensive heart and renal disease (I13),188,1486
2016,Hypertensive heart and renal disease (I13),172,1488
2017,Hypertensive heart and renal disease (I13),207,1490
2018,Hypertensive heart and renal disease (I13),256,1492
2019,Hypertensive heart and renal disease (I13),307,1494
2020 **,Hypertensive heart and renal disease (I13),329,1496
2007,Acute myocardial infarction (I21-I22),5129,1500
2008,Acute myocardial infarction (I21-I22),5269,1502
2009,Acute myocardial infarction (I21-I22),4833,1504
2010,Acute myocardial infarction (I21-I22),4781,1506
2011,Acute myocardial infarction (I21-I22),4815,1508
2012,Acute myocardial infarction (I21-I22),4531,1510
2013,Acute myocardial infarction (I21-I22),4709,1512
2014,Acute myocardial infarction (I21-I22),4570,1514
2015,Acute myocardial infarction (I21-I22),4528,1516
2016,Acute myocardial infarction (I21-I22),4264,1518
2017,Acute myocardial infarction (I21-I22),4124,1520
2018,Acute myocardial infarction (I21-I22),4111,1522
2019,Acute myocardial infarction (I21-I22),3962,1524
2020 **,Acute myocardial infarction (I21-I22),3528,1526
2007,Other acute ischemic heart diseases (I24),143,1530
2008,Other acute ischemic heart diseases (I24),141,1532
2009,Other acute ischemic heart diseases (I24),166,1534
2010,Other acute ischemic heart diseases (I24),195,1536
2011,Other acute ischemic heart diseases (I24),212,1538
2012,Other acute ischemic heart diseases (I24),175,1540
2013,Other acute ischemic heart diseases (I24),213,1542
2014,Other acute ischemic heart diseases (I24),221,1544
2015,Other acute ischemic heart diseases (I24),207,1546
2016,Other acute ischemic heart diseases (I24),196,1548
2017,Other acute ischemic heart diseases (I24),201,1550
2018,Other acute ischemic heart diseases (I24),194,1552
2019,Other acute ischemic heart diseases (I24),206,1554
2020 **,Other acute ischemic heart diseases (I24),174,1556
2007,Atherosclerotic cardiovascular disease so described (I25.0),1810,1560
2008,Atherosclerotic cardiovascular disease so described (I25.0),1946,1562
2009,Atherosclerotic cardiovascular disease so described (I25.0),1714,1564
2010,Atherosclerotic cardiovascular disease so described (I25.0),1588,1566
2011,Atherosclerotic cardiovascular disease so described (I25.0),1644,1568
2012,Atherosclerotic cardiovascular disease so described (I25.0),1723,1570
2013,Atherosclerotic cardiovascular disease so described (I25.0),1680,1572
2014,Atherosclerotic cardiovascular disease so described (I25.0),1863,1574
2015,Atherosclerotic cardiovascular disease so described (I25.0),1944,1576
2016,Atherosclerotic cardiovascular disease so described (I25.0),1914,1578
2017,Atherosclerotic cardiovascular disease so described (I25.0),1930,1580
2018,Atherosclerotic cardiovascular disease so described (I25.0),2088,1582
2019,Atherosclerotic cardiovascular disease so described (I25.0),2086,1584
2020 **,Atherosclerotic cardiovascular disease so described (I25.0),2011,1586
2007,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),9605,1590
2008,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),9417,1592
2009,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),8790,1594
2010,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),8655,1596
2011,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),8331,1598
2012,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),8292,1600
2013,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),8022,1602
2014,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),7874,1604
2015,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),7776,1606
2016,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),7102,1608
2017,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),7499,1610
2018,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),7729,1612
2019,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),7478,1614
2020 **,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),6760,1616
2007,Acute and subacute endocarditis (I33),45,1620
2008,Acute and subacute endocarditis (I33),57,1622
2009,Acute and subacute endocarditis (I33),48,1624
2010,Acute and subacute endocarditis (I33),34,1626
2011,Acute and subacute endocarditis (I33),47,1628
2012,Acute and subacute endocarditis (I33),52,1630
2013,Acute and subacute endocarditis (I33),48,1632
2014,Acute and subacute endocarditis (I33),48,1634
2015,Acute and subacute endocarditis (I33),72,1636
2016,Acute and subacute endocarditis (I33),61,1638
2017,Acute and subacute endocarditis (I33),71,1640
2018,Acute and subacute endocarditis (I33),79,1642
2019,Acute and subacute endocarditis (I33),70,1644
2020 **,Acute and subacute endocarditis (I33),67,1646
2007,Diseases of pericardium and acute myocarditis (I30-I31I40),40,1650
2008,Diseases of pericardium and acute myocarditis (I30-I31I40),26,1652
2009,Diseases of pericardium and acute myocarditis (I30-I31I40),18,1654
2010,Diseases of pericardium and acute myocarditis (I30-I31I40),26,1656
2011,Diseases of pericardium and acute myocarditis (I30-I31I40),35,1658
2012,Diseases of pericardium and acute myocarditis (I30-I31I40),36,1660
2013,Diseases of pericardium and acute myocarditis (I30-I31I40),21,1662
2014,Diseases of pericardium and acute myocarditis (I30-I31I40),38,1664
2015,Diseases of pericardium and acute myocarditis (I30-I31I40),30,1666
2016,Diseases of pericardium and acute myocarditis (I30-I31I40),28,1668
2017,Diseases of pericardium and acute myocarditis (I30-I31I40),30,1670
2018,Diseases of pericardium and acute myocarditis (I30-I31I40),42,1672
2019,Diseases of pericardium and acute myocarditis (I30-I31I40),34,1674
2020 **,Diseases of pericardium and acute myocarditis (I30-I31I40),36,1676
2007,Heart failure (I50),1372,1680
2008,Heart failure (I50),1602,1682
2009,Heart failure (I50),1670,1684
2010,Heart failure (I50),1907,1686
2011,Heart failure (I50),1914,1688
2012,Heart failure (I50),2136,1690
2013,Heart failure (I50),2392,1692
2014,Heart failure (I50),2618,1694
2015,Heart failure (I50),2951,1696
2016,Heart failure (I50),3287,1698
2017,Heart failure (I50),3252,1700
2018,Heart failure (I50),3509,1702
2019,Heart failure (I50),3554,1704
2020 **,Heart failure (I50),3209,1706
2007,All other forms of heart disease (I26-I28I34-I38I42-I49I51),4247,1710
2008,All other forms of heart disease (I26-I28I34-I38I42-I49I51),4334,1712
2009,All other forms of heart disease (I26-I28I34-I38I42-I49I51),4143,1714
2010,All other forms of heart disease (I26-I28I34-I38I42-I49I51),4549,1716
2011,All other forms of heart disease (I26-I28I34-I38I42-I49I51),4646,1718
2012,All other forms of heart disease (I26-I28I34-I38I42-I49I51),4996,1720
2013,All other forms of heart disease (I26-I28I34-I38I42-I49I51),5074,1722
2014,All other forms of heart disease (I26-I28I34-I38I42-I49I51),5244,1724
2015,All other forms of heart disease (I26-I28I34-I38I42-I49I51),5675,1726
2016,All other forms of heart disease (I26-I28I34-I38I42-I49I51),5613,1728
2017,All other forms of heart disease (I26-I28I34-I38I42-I49I51),5899,1730
2018,All other forms of heart disease (I26-I28I34-I38I42-I49I51),6154,1732
2019,All other forms of heart disease (I26-I28I34-I38I42-I49I51),6075,1734
2020 **,All other forms of heart disease (I26-I28I34-I38I42-I49I51),5579,1736
2007,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),1003,1740
2008,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),991,1742
2009,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),1075,1744
2010,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),1030,1746
2011,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),1064,1748
2012,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),1056,1750
2013,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),1108,1752
2014,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),1093,1754
2015,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),1133,1756
2016,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),1153,1758
2017,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),1112,1760
2018,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),1168,1762
2019,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),1139,1764
2020 **,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),1108,1766
2007,Cerebrovascular diseases (I60-I69),4890,1770
2008,Cerebrovascular diseases (I60-I69),5163,1772
2009,Cerebrovascular diseases (I60-I69),4891,1774
2010,Cerebrovascular diseases (I60-I69),4998,1776
2011,Cerebrovascular diseases (I60-I69),4975,1778
2012,Cerebrovascular diseases (I60-I69),5014,1780
2013,Cerebrovascular diseases (I60-I69),4965,1782
2014,Cerebrovascular diseases (I60-I69),5031,1784
2015,Cerebrovascular diseases (I60-I69),5191,1786
2016,Cerebrovascular diseases (I60-I69),5209,1788
2017,Cerebrovascular diseases (I60-I69),5642,1790
2018,Cerebrovascular diseases (I60-I69),5676,1792
2019,Cerebrovascular diseases (I60-I69),5614,1794
2020 **,Cerebrovascular diseases (I60-I69),5363,1796
2007,Atherosclerosis (I70),308,1800
2008,Atherosclerosis (I70),298,1802
2009,Atherosclerosis (I70),307,1804
2010,Atherosclerosis (I70),314,1806
2011,Atherosclerosis (I70),318,1808
2012,Atherosclerosis (I70),326,1810
2013,Atherosclerosis (I70),299,1812
2014,Atherosclerosis (I70),263,1814
2015,Atherosclerosis (I70),241,1816
2016,Atherosclerosis (I70),242,1818
2017,Atherosclerosis (I70),256,1820
2018,Atherosclerosis (I70),211,1822
2019,Atherosclerosis (I70),193,1824
2020 **,Atherosclerosis (I70),166,1826
2007,Aortic aneurysm and dissection (I71),549,1830
2008,Aortic aneurysm and dissection (I71),457,1832
2009,Aortic aneurysm and dissection (I71),448,1834
2010,Aortic aneurysm and dissection (I71),422,1836
2011,Aortic aneurysm and dissection (I71),438,1838
2012,Aortic aneurysm and dissection (I71),389,1840
2013,Aortic aneurysm and dissection (I71),361,1842
2014,Aortic aneurysm and dissection (I71),412,1844
2015,Aortic aneurysm and dissection (I71),386,1846
2016,Aortic aneurysm and dissection (I71),395,1848
2017,Aortic aneurysm and dissection (I71),402,1850
2018,Aortic aneurysm and dissection (I71),399,1852
2019,Aortic aneurysm and dissection (I71),368,1854
2020 **,Aortic aneurysm and dissection (I71),343,1856
2007,Other diseases of arteries arterioles and capillaries (I72-I78),404,1860
2008,Other diseases of arteries arterioles and capillaries (I72-I78),386,1862
2009,Other diseases of arteries arterioles and capillaries (I72-I78),357,1864
2010,Other diseases of arteries arterioles and capillaries (I72-I78),363,1866
2011,Other diseases of arteries arterioles and capillaries (I72-I78),348,1868
2012,Other diseases of arteries arterioles and capillaries (I72-I78),354,1870
2013,Other diseases of arteries arterioles and capillaries (I72-I78),363,1872
2014,Other diseases of arteries arterioles and capillaries (I72-I78),352,1874
2015,Other diseases of arteries arterioles and capillaries (I72-I78),392,1876
2016,Other diseases of arteries arterioles and capillaries (I72-I78),374,1878
2017,Other diseases of arteries arterioles and capillaries (I72-I78),390,1880
2018,Other diseases of arteries arterioles and capillaries (I72-I78),357,1882
2019,Other diseases of arteries arterioles and capillaries (I72-I78),361,1884
2020 **,Other diseases of arteries arterioles and capillaries (I72-I78),355,1886
2007,Other disorders of circulatory system (I80-I99),175,1890
2008,Other disorders of circulatory system (I80-I99),150,1892
2009,Other disorders of circulatory system (I80-I99),164,1894
2010,Other disorders of circulatory system (I80-I99),132,1896
2011,Other disorders of circulatory system (I80-I99),143,1898
2012,Other disorders of circulatory system (I80-I99),131,1900
2013,Other disorders of circulatory system (I80-I99),164,1902
2014,Other disorders of circulatory system (I80-I99),152,1904
2015,Other disorders of circulatory system (I80-I99),138,1906
2016,Other disorders of circulatory system (I80-I99),140,1908
2017,Other disorders of circulatory system (I80-I99),156,1910
2018,Other disorders of circulatory system (I80-I99),128,1912
2019,Other disorders of circulatory system (I80-I99),118,1914
2020 **,Other disorders of circulatory system (I80-I99),119,1916
2007,Influenza (J09-J11),16,1920
2008,Influenza (J09-J11),53,1922
2009,Influenza (J09-J11),84,1924
2010,Influenza (J09-J11),10,1926
2011,Influenza (J09-J11),56,1928
2012,Influenza (J09-J11),40,1930
2013,Influenza (J09-J11),122,1932
2014,Influenza (J09-J11),183,1934
2015,Influenza (J09-J11),204,1936
2016,Influenza (J09-J11),83,1938
2017,Influenza (J09-J11),246,1940
2018,Influenza (J09-J11),424,1942
2019,Influenza (J09-J11),187,1944
2020 **,Influenza (J09-J11),197,1946
2007,Pneumonia (J12-J18),1548,1950
2008,Pneumonia (J12-J18),1851,1952
2009,Pneumonia (J12-J18),1769,1954
2010,Pneumonia (J12-J18),1799,1956
2011,Pneumonia (J12-J18),2034,1958
2012,Pneumonia (J12-J18),1961,1960
2013,Pneumonia (J12-J18),2025,1962
2014,Pneumonia (J12-J18),2008,1964
2015,Pneumonia (J12-J18),2029,1966
2016,Pneumonia (J12-J18),1888,1968
2017,Pneumonia (J12-J18),1763,1970
2018,Pneumonia (J12-J18),1729,1972
2019,Pneumonia (J12-J18),1517,1974
2020 **,Pneumonia (J12-J18),1388,1976
2007,Acute bronchitis and bronchiolitis (J20-J21),9,1980
2008,Acute bronchitis and bronchiolitis (J20-J21),16,1982
2009,Acute bronchitis and bronchiolitis (J20-J21),12,1984
2010,Acute bronchitis and bronchiolitis (J20-J21),7,1986
2011,Acute bronchitis and bronchiolitis (J20-J21),11,1988
2012,Acute bronchitis and bronchiolitis (J20-J21),14,1990
2013,Acute bronchitis and bronchiolitis (J20-J21),14,1992
2014,Acute bronchitis and bronchiolitis (J20-J21),9,1994
2015,Acute bronchitis and bronchiolitis (J20-J21),10,1996
2016,Acute bronchitis and bronchiolitis (J20-J21),10,1998
2017,Acute bronchitis and bronchiolitis (J20-J21),11,2000
2018,Acute bronchitis and bronchiolitis (J20-J21),5,2002
2019,Acute bronchitis and bronchiolitis (J20-J21),7,2004
2020 **,Acute bronchitis and bronchiolitis (J20-J21),5,2006
2007,Unspecified acute lower respiratory infection (J22U049U071),1,2010
2008,Unspecified acute lower respiratory infection (J22U049U071),3,2012
2009,Unspecified acute lower respiratory infection (J22U049U071),0,2014
2010,Unspecified acute lower respiratory infection (J22U049U071),2,2016
2011,Unspecified acute lower respiratory infection (J22U049U071),2,2018
2012,Unspecified acute lower respiratory infection (J22U049U071),0,2020
2013,Unspecified acute lower respiratory infection (J22U049U071),2,2022
2014,Unspecified acute lower respiratory infection (J22U049U071),2,2024
2015,Unspecified acute lower respiratory infection (J22U049U071),1,2026
2016,Unspecified acute lower respiratory infection (J22U049U071),2,2028
2017,Unspecified acute lower respiratory infection (J22U049U071),1,2030
2018,Unspecified acute lower respiratory infection (J22U049U071),6,2032
2019,Unspecified acute lower respiratory infection (J22U049U071),0,2034
2020 **,Unspecified acute lower respiratory infection (J22U049U071),6359,2036
2007,Bronchitis chronic and unspecified (J40-J42),44,2040
2008,Bronchitis chronic and unspecified (J40-J42),60,2042
2009,Bronchitis chronic and unspecified (J40-J42),43,2044
2010,Bronchitis chronic and unspecified (J40-J42),33,2046
2011,Bronchitis chronic and unspecified (J40-J42),30,2048
2012,Bronchitis chronic and unspecified (J40-J42),22,2050
2013,Bronchitis chronic and unspecified (J40-J42),36,2052
2014,Bronchitis chronic and unspecified (J40-J42),19,2054
2015,Bronchitis chronic and unspecified (J40-J42),26,2056
2016,Bronchitis chronic and unspecified (J40-J42),25,2058
2017,Bronchitis chronic and unspecified (J40-J42),17,2060
