DeathYearYear,DeathCOD113ICDCode113Desc,Deaths,SORT
2014,Leukemia (C91-C95),65,1064
2015,Leukemia (C91-C95),67,1066
2016,Leukemia (C91-C95),87,1068
2017,Leukemia (C91-C95),83,1070
2018,Leukemia (C91-C95),87,1072
2019,Leukemia (C91-C95),66,1074
2020 **,Leukemia (C91-C95),66,1076
2007,Multiple myeloma and immunoproliferative neoplasms (C88C90),88,1080
2008,Multiple myeloma and immunoproliferative neoplasms (C88C90),79,1082
2009,Multiple myeloma and immunoproliferative neoplasms (C88C90),67,1084
2010,Multiple myeloma and immunoproliferative neoplasms (C88C90),81,1086
2011,Multiple myeloma and immunoproliferative neoplasms (C88C90),96,1088
2012,Multiple myeloma and immunoproliferative neoplasms (C88C90),79,1090
2013,Multiple myeloma and immunoproliferative neoplasms (C88C90),79,1092
2014,Multiple myeloma and immunoproliferative neoplasms (C88C90),87,1094
2015,Multiple myeloma and immunoproliferative neoplasms (C88C90),76,1096
2016,Multiple myeloma and immunoproliferative neoplasms (C88C90),80,1098
2017,Multiple myeloma and immunoproliferative neoplasms (C88C90),99,1100
2018,Multiple myeloma and immunoproliferative neoplasms (C88C90),112,1102
2019,Multiple myeloma and immunoproliferative neoplasms (C88C90),86,1104
2020 **,Multiple myeloma and immunoproliferative neoplasms (C88C90),85,1106
2007,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),0,1110
2008,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),0,1112
2009,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),0,1114
2010,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),0,1116
2011,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),1,1118
2012,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),0,1120
2013,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),0,1122
2014,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),0,1124
2015,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),0,1126
2016,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),0,1128
2017,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),0,1130
2018,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),1,1132
2019,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),0,1134
2020 **,Other and unspecified malignant neoplasms of lymphoid hematopoietic and related tissue (C96),0,1136
2007,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),267,1140
2008,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),277,1142
2009,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),252,1144
2010,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),280,1146
2011,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),296,1148
2012,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),273,1150
2013,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),297,1152
2014,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),284,1154
2015,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),285,1156
2016,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),292,1158
2017,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),321,1160
2018,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),318,1162
2019,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),305,1164
2020 **,All other and unspecified malignant neoplasms (C17C23-C24C26-C31C37-C41C44-C49C51-C52C57-C60C62-C63C66C68-C69C73-C80C97),274,1166
2007,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),60,1170
2008,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),46,1172
2009,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),56,1174
2010,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),43,1176
2011,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),63,1178
2012,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),68,1180
2013,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),55,1182
2014,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),52,1184
2015,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),67,1186
2016,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),65,1188
2017,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),56,1190
2018,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),63,1192
2019,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),63,1194
2020 **,In situ neoplasms benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48),51,1196
2007,Anemias (D50-D64),40,1200
2008,Anemias (D50-D64),39,1202
2009,Anemias (D50-D64),44,1204
2010,Anemias (D50-D64),32,1206
2011,Anemias (D50-D64),44,1208
2012,Anemias (D50-D64),39,1210
2013,Anemias (D50-D64),37,1212
2014,Anemias (D50-D64),31,1214
2015,Anemias (D50-D64),43,1216
2016,Anemias (D50-D64),36,1218
2017,Anemias (D50-D64),43,1220
2018,Anemias (D50-D64),39,1222
2019,Anemias (D50-D64),48,1224
2020 **,Anemias (D50-D64),40,1226
2007,Diabetes mellitus (E10-E14),577,1230
2008,Diabetes mellitus (E10-E14),539,1232
2009,Diabetes mellitus (E10-E14),510,1234
2010,Diabetes mellitus (E10-E14),563,1236
2011,Diabetes mellitus (E10-E14),595,1238
2012,Diabetes mellitus (E10-E14),563,1240
2013,Diabetes mellitus (E10-E14),572,1242
2014,Diabetes mellitus (E10-E14),582,1244
2015,Diabetes mellitus (E10-E14),566,1246
2016,Diabetes mellitus (E10-E14),591,1248
2017,Diabetes mellitus (E10-E14),592,1250
2018,Diabetes mellitus (E10-E14),664,1252
2019,Diabetes mellitus (E10-E14),572,1254
2020 **,Diabetes mellitus (E10-E14),602,1256
2007,Malnutrition (E40-E46),17,1260
2008,Malnutrition (E40-E46),23,1262
2009,Malnutrition (E40-E46),15,1264
2010,Malnutrition (E40-E46),19,1266
2011,Malnutrition (E40-E46),19,1268
2012,Malnutrition (E40-E46),11,1270
2013,Malnutrition (E40-E46),18,1272
2014,Malnutrition (E40-E46),24,1274
2015,Malnutrition (E40-E46),32,1276
2016,Malnutrition (E40-E46),29,1278
2017,Malnutrition (E40-E46),38,1280
2018,Malnutrition (E40-E46),32,1282
2019,Malnutrition (E40-E46),48,1284
2020 **,Malnutrition (E40-E46),65,1286
2007,Other nutritional deficiencies (E50-E64),1,1290
2008,Other nutritional deficiencies (E50-E64),2,1292
2009,Other nutritional deficiencies (E50-E64),1,1294
2010,Other nutritional deficiencies (E50-E64),1,1296
2011,Other nutritional deficiencies (E50-E64),0,1298
2012,Other nutritional deficiencies (E50-E64),1,1300
2013,Other nutritional deficiencies (E50-E64),1,1302
2014,Other nutritional deficiencies (E50-E64),0,1304
2015,Other nutritional deficiencies (E50-E64),1,1306
2016,Other nutritional deficiencies (E50-E64),0,1308
2017,Other nutritional deficiencies (E50-E64),0,1310
2018,Other nutritional deficiencies (E50-E64),2,1312
2019,Other nutritional deficiencies (E50-E64),1,1314
2020 **,Other nutritional deficiencies (E50-E64),1,1316
2007,Meningitis (G00G03),1,1320
2008,Meningitis (G00G03),6,1322
2009,Meningitis (G00G03),8,1324
2010,Meningitis (G00G03),4,1326
2011,Meningitis (G00G03),7,1328
2012,Meningitis (G00G03),5,1330
2013,Meningitis (G00G03),6,1332
2014,Meningitis (G00G03),3,1334
2015,Meningitis (G00G03),4,1336
2016,Meningitis (G00G03),6,1338
2017,Meningitis (G00G03),5,1340
2018,Meningitis (G00G03),3,1342
2019,Meningitis (G00G03),5,1344
2020 **,Meningitis (G00G03),4,1346
2007,Parkinson's disease (G20-G21),46,1350
2008,Parkinson's disease (G20-G21),29,1352
2009,Parkinson's disease (G20-G21),30,1354
2010,Parkinson's disease (G20-G21),48,1356
2011,Parkinson's disease (G20-G21),41,1358
2012,Parkinson's disease (G20-G21),50,1360
2013,Parkinson's disease (G20-G21),46,1362
2014,Parkinson's disease (G20-G21),47,1364
2015,Parkinson's disease (G20-G21),55,1366
2016,Parkinson's disease (G20-G21),52,1368
2017,Parkinson's disease (G20-G21),71,1370
2018,Parkinson's disease (G20-G21),72,1372
2019,Parkinson's disease (G20-G21),69,1374
2020 **,Parkinson's disease (G20-G21),70,1376
2007,Alzheimer's disease (G30),281,1380
2008,Alzheimer's disease (G30),290,1382
2009,Alzheimer's disease (G30),315,1384
2010,Alzheimer's disease (G30),288,1386
2011,Alzheimer's disease (G30),253,1388
2012,Alzheimer's disease (G30),296,1390
2013,Alzheimer's disease (G30),265,1392
2014,Alzheimer's disease (G30),289,1394
2015,Alzheimer's disease (G30),322,1396
2016,Alzheimer's disease (G30),380,1398
2017,Alzheimer's disease (G30),395,1400
2018,Alzheimer's disease (G30),353,1402
2019,Alzheimer's disease (G30),367,1404
2020 **,Alzheimer's disease (G30),400,1406
2007,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),12,1410
2008,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),17,1412
2009,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),8,1414
2010,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),14,1416
2011,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),12,1418
2012,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),8,1420
2013,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),8,1422
2014,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),8,1424
2015,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),13,1426
2016,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),13,1428
2017,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),15,1430
2018,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),12,1432
2019,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),18,1434
2020 **,Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09),19,1436
2007,Hypertensive heart disease (I11),374,1440
2008,Hypertensive heart disease (I11),396,1442
2009,Hypertensive heart disease (I11),402,1444
2010,Hypertensive heart disease (I11),409,1446
2011,Hypertensive heart disease (I11),357,1448
2012,Hypertensive heart disease (I11),354,1450
2013,Hypertensive heart disease (I11),366,1452
2014,Hypertensive heart disease (I11),317,1454
2015,Hypertensive heart disease (I11),344,1456
2016,Hypertensive heart disease (I11),324,1458
2017,Hypertensive heart disease (I11),341,1460
2018,Hypertensive heart disease (I11),351,1462
2019,Hypertensive heart disease (I11),367,1464
2020 **,Hypertensive heart disease (I11),371,1466
2007,Hypertensive heart and renal disease (I13),37,1470
2008,Hypertensive heart and renal disease (I13),66,1472
2009,Hypertensive heart and renal disease (I13),55,1474
2010,Hypertensive heart and renal disease (I13),49,1476
2011,Hypertensive heart and renal disease (I13),50,1478
2012,Hypertensive heart and renal disease (I13),42,1480
2013,Hypertensive heart and renal disease (I13),56,1482
2014,Hypertensive heart and renal disease (I13),43,1484
2015,Hypertensive heart and renal disease (I13),58,1486
2016,Hypertensive heart and renal disease (I13),46,1488
2017,Hypertensive heart and renal disease (I13),54,1490
2018,Hypertensive heart and renal disease (I13),72,1492
2019,Hypertensive heart and renal disease (I13),71,1494
2020 **,Hypertensive heart and renal disease (I13),63,1496
2007,Acute myocardial infarction (I21-I22),453,1500
2008,Acute myocardial infarction (I21-I22),441,1502
2009,Acute myocardial infarction (I21-I22),480,1504
2010,Acute myocardial infarction (I21-I22),440,1506
2011,Acute myocardial infarction (I21-I22),448,1508
2012,Acute myocardial infarction (I21-I22),412,1510
2013,Acute myocardial infarction (I21-I22),450,1512
2014,Acute myocardial infarction (I21-I22),430,1514
2015,Acute myocardial infarction (I21-I22),444,1516
2016,Acute myocardial infarction (I21-I22),452,1518
2017,Acute myocardial infarction (I21-I22),432,1520
2018,Acute myocardial infarction (I21-I22),414,1522
2019,Acute myocardial infarction (I21-I22),428,1524
2020 **,Acute myocardial infarction (I21-I22),363,1526
2007,Other acute ischemic heart diseases (I24),5,1530
2008,Other acute ischemic heart diseases (I24),17,1532
2009,Other acute ischemic heart diseases (I24),10,1534
2010,Other acute ischemic heart diseases (I24),10,1536
2011,Other acute ischemic heart diseases (I24),15,1538
2012,Other acute ischemic heart diseases (I24),12,1540
2013,Other acute ischemic heart diseases (I24),18,1542
2014,Other acute ischemic heart diseases (I24),17,1544
2015,Other acute ischemic heart diseases (I24),27,1546
2016,Other acute ischemic heart diseases (I24),15,1548
2017,Other acute ischemic heart diseases (I24),15,1550
2018,Other acute ischemic heart diseases (I24),22,1552
2019,Other acute ischemic heart diseases (I24),19,1554
2020 **,Other acute ischemic heart diseases (I24),11,1556
2007,Atherosclerotic cardiovascular disease so described (I25.0),278,1560
2008,Atherosclerotic cardiovascular disease so described (I25.0),340,1562
2009,Atherosclerotic cardiovascular disease so described (I25.0),286,1564
2010,Atherosclerotic cardiovascular disease so described (I25.0),243,1566
2011,Atherosclerotic cardiovascular disease so described (I25.0),277,1568
2012,Atherosclerotic cardiovascular disease so described (I25.0),292,1570
2013,Atherosclerotic cardiovascular disease so described (I25.0),286,1572
2014,Atherosclerotic cardiovascular disease so described (I25.0),297,1574
2015,Atherosclerotic cardiovascular disease so described (I25.0),324,1576
2016,Atherosclerotic cardiovascular disease so described (I25.0),339,1578
2017,Atherosclerotic cardiovascular disease so described (I25.0),353,1580
2018,Atherosclerotic cardiovascular disease so described (I25.0),380,1582
2019,Atherosclerotic cardiovascular disease so described (I25.0),391,1584
2020 **,Atherosclerotic cardiovascular disease so described (I25.0),388,1586
2007,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),912,1590
2008,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),827,1592
2009,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),741,1594
2010,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),708,1596
2011,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),785,1598
2012,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),756,1600
2013,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),717,1602
2014,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),738,1604
2015,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),768,1606
2016,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),758,1608
2017,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),722,1610
2018,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),714,1612
2019,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),708,1614
2020 **,All other forms of chronic ischemic heart disease (I20I25.1-I25.9),679,1616
2007,Acute and subacute endocarditis (I33),12,1620
2008,Acute and subacute endocarditis (I33),7,1622
2009,Acute and subacute endocarditis (I33),13,1624
2010,Acute and subacute endocarditis (I33),10,1626
2011,Acute and subacute endocarditis (I33),16,1628
2012,Acute and subacute endocarditis (I33),15,1630
2013,Acute and subacute endocarditis (I33),12,1632
2014,Acute and subacute endocarditis (I33),10,1634
2015,Acute and subacute endocarditis (I33),9,1636
2016,Acute and subacute endocarditis (I33),10,1638
2017,Acute and subacute endocarditis (I33),17,1640
2018,Acute and subacute endocarditis (I33),6,1642
2019,Acute and subacute endocarditis (I33),11,1644
2020 **,Acute and subacute endocarditis (I33),11,1646
2007,Diseases of pericardium and acute myocarditis (I30-I31I40),7,1650
2008,Diseases of pericardium and acute myocarditis (I30-I31I40),2,1652
2009,Diseases of pericardium and acute myocarditis (I30-I31I40),10,1654
2010,Diseases of pericardium and acute myocarditis (I30-I31I40),5,1656
2011,Diseases of pericardium and acute myocarditis (I30-I31I40),8,1658
2012,Diseases of pericardium and acute myocarditis (I30-I31I40),7,1660
2013,Diseases of pericardium and acute myocarditis (I30-I31I40),6,1662
2014,Diseases of pericardium and acute myocarditis (I30-I31I40),5,1664
2015,Diseases of pericardium and acute myocarditis (I30-I31I40),3,1666
2016,Diseases of pericardium and acute myocarditis (I30-I31I40),3,1668
2017,Diseases of pericardium and acute myocarditis (I30-I31I40),6,1670
2018,Diseases of pericardium and acute myocarditis (I30-I31I40),0,1672
2019,Diseases of pericardium and acute myocarditis (I30-I31I40),9,1674
2020 **,Diseases of pericardium and acute myocarditis (I30-I31I40),3,1676
2007,Heart failure (I50),125,1680
2008,Heart failure (I50),188,1682
2009,Heart failure (I50),149,1684
2010,Heart failure (I50),179,1686
2011,Heart failure (I50),206,1688
2012,Heart failure (I50),219,1690
2013,Heart failure (I50),263,1692
2014,Heart failure (I50),272,1694
2015,Heart failure (I50),270,1696
2016,Heart failure (I50),350,1698
2017,Heart failure (I50),343,1700
2018,Heart failure (I50),360,1702
2019,Heart failure (I50),417,1704
2020 **,Heart failure (I50),379,1706
2007,All other forms of heart disease (I26-I28I34-I38I42-I49I51),469,1710
2008,All other forms of heart disease (I26-I28I34-I38I42-I49I51),519,1712
2009,All other forms of heart disease (I26-I28I34-I38I42-I49I51),554,1714
2010,All other forms of heart disease (I26-I28I34-I38I42-I49I51),531,1716
2011,All other forms of heart disease (I26-I28I34-I38I42-I49I51),511,1718
2012,All other forms of heart disease (I26-I28I34-I38I42-I49I51),564,1720
2013,All other forms of heart disease (I26-I28I34-I38I42-I49I51),652,1722
2014,All other forms of heart disease (I26-I28I34-I38I42-I49I51),659,1724
2015,All other forms of heart disease (I26-I28I34-I38I42-I49I51),706,1726
2016,All other forms of heart disease (I26-I28I34-I38I42-I49I51),725,1728
2017,All other forms of heart disease (I26-I28I34-I38I42-I49I51),739,1730
2018,All other forms of heart disease (I26-I28I34-I38I42-I49I51),857,1732
2019,All other forms of heart disease (I26-I28I34-I38I42-I49I51),916,1734
2020 **,All other forms of heart disease (I26-I28I34-I38I42-I49I51),826,1736
2007,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),200,1740
2008,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),233,1742
2009,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),193,1744
2010,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),184,1746
2011,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),215,1748
2012,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),205,1750
2013,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),200,1752
2014,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),256,1754
2015,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),252,1756
2016,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),231,1758
2017,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),248,1760
2018,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),221,1762
2019,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),244,1764
2020 **,Essential (primary) hypertension and hypertensive renal disease (I10I12I15),261,1766
2007,Cerebrovascular diseases (I60-I69),685,1770
2008,Cerebrovascular diseases (I60-I69),684,1772
2009,Cerebrovascular diseases (I60-I69),622,1774
2010,Cerebrovascular diseases (I60-I69),687,1776
2011,Cerebrovascular diseases (I60-I69),637,1778
2012,Cerebrovascular diseases (I60-I69),664,1780
2013,Cerebrovascular diseases (I60-I69),648,1782
2014,Cerebrovascular diseases (I60-I69),696,1784
2015,Cerebrovascular diseases (I60-I69),663,1786
2016,Cerebrovascular diseases (I60-I69),708,1788
2017,Cerebrovascular diseases (I60-I69),723,1790
2018,Cerebrovascular diseases (I60-I69),770,1792
2019,Cerebrovascular diseases (I60-I69),790,1794
2020 **,Cerebrovascular diseases (I60-I69),764,1796
2007,Atherosclerosis (I70),19,1800
2008,Atherosclerosis (I70),21,1802
2009,Atherosclerosis (I70),18,1804
2010,Atherosclerosis (I70),22,1806
2011,Atherosclerosis (I70),25,1808
2012,Atherosclerosis (I70),23,1810
2013,Atherosclerosis (I70),26,1812
2014,Atherosclerosis (I70),20,1814
2015,Atherosclerosis (I70),14,1816
2016,Atherosclerosis (I70),15,1818
2017,Atherosclerosis (I70),18,1820
2018,Atherosclerosis (I70),16,1822
2019,Atherosclerosis (I70),11,1824
2020 **,Atherosclerosis (I70),13,1826
2007,Aortic aneurysm and dissection (I71),61,1830
2008,Aortic aneurysm and dissection (I71),42,1832
2009,Aortic aneurysm and dissection (I71),54,1834
2010,Aortic aneurysm and dissection (I71),54,1836
2011,Aortic aneurysm and dissection (I71),44,1838
2012,Aortic aneurysm and dissection (I71),41,1840
2013,Aortic aneurysm and dissection (I71),45,1842
2014,Aortic aneurysm and dissection (I71),51,1844
2015,Aortic aneurysm and dissection (I71),37,1846
2016,Aortic aneurysm and dissection (I71),60,1848
2017,Aortic aneurysm and dissection (I71),35,1850
2018,Aortic aneurysm and dissection (I71),59,1852
2019,Aortic aneurysm and dissection (I71),61,1854
2020 **,Aortic aneurysm and dissection (I71),43,1856
2007,Other diseases of arteries arterioles and capillaries (I72-I78),57,1860
2008,Other diseases of arteries arterioles and capillaries (I72-I78),54,1862
2009,Other diseases of arteries arterioles and capillaries (I72-I78),55,1864
2010,Other diseases of arteries arterioles and capillaries (I72-I78),57,1866
2011,Other diseases of arteries arterioles and capillaries (I72-I78),53,1868
2012,Other diseases of arteries arterioles and capillaries (I72-I78),41,1870
2013,Other diseases of arteries arterioles and capillaries (I72-I78),54,1872
2014,Other diseases of arteries arterioles and capillaries (I72-I78),53,1874
2015,Other diseases of arteries arterioles and capillaries (I72-I78),44,1876
2016,Other diseases of arteries arterioles and capillaries (I72-I78),71,1878
2017,Other diseases of arteries arterioles and capillaries (I72-I78),59,1880
2018,Other diseases of arteries arterioles and capillaries (I72-I78),76,1882
2019,Other diseases of arteries arterioles and capillaries (I72-I78),63,1884
2020 **,Other diseases of arteries arterioles and capillaries (I72-I78),62,1886
2007,Other disorders of circulatory system (I80-I99),29,1890
2008,Other disorders of circulatory system (I80-I99),38,1892
2009,Other disorders of circulatory system (I80-I99),37,1894
2010,Other disorders of circulatory system (I80-I99),37,1896
2011,Other disorders of circulatory system (I80-I99),34,1898
2012,Other disorders of circulatory system (I80-I99),28,1900
2013,Other disorders of circulatory system (I80-I99),35,1902
2014,Other disorders of circulatory system (I80-I99),29,1904
2015,Other disorders of circulatory system (I80-I99),29,1906
2016,Other disorders of circulatory system (I80-I99),22,1908
2017,Other disorders of circulatory system (I80-I99),30,1910
2018,Other disorders of circulatory system (I80-I99),42,1912
2019,Other disorders of circulatory system (I80-I99),21,1914
2020 **,Other disorders of circulatory system (I80-I99),33,1916
2007,Influenza (J09-J11),0,1920
2008,Influenza (J09-J11),2,1922
2009,Influenza (J09-J11),11,1924
2010,Influenza (J09-J11),1,1926
2011,Influenza (J09-J11),6,1928
2012,Influenza (J09-J11),0,1930
2013,Influenza (J09-J11),10,1932
2014,Influenza (J09-J11),26,1934
2015,Influenza (J09-J11),7,1936
2016,Influenza (J09-J11),19,1938
2017,Influenza (J09-J11),15,1940
2018,Influenza (J09-J11),38,1942
2019,Influenza (J09-J11),25,1944
2020 **,Influenza (J09-J11),37,1946
2007,Pneumonia (J12-J18),159,1950
2008,Pneumonia (J12-J18),178,1952
2009,Pneumonia (J12-J18),156,1954
2010,Pneumonia (J12-J18),153,1956
2011,Pneumonia (J12-J18),170,1958
2012,Pneumonia (J12-J18),171,1960
2013,Pneumonia (J12-J18),191,1962
2014,Pneumonia (J12-J18),206,1964
2015,Pneumonia (J12-J18),188,1966
2016,Pneumonia (J12-J18),173,1968
2017,Pneumonia (J12-J18),193,1970
2018,Pneumonia (J12-J18),183,1972
2019,Pneumonia (J12-J18),179,1974
2020 **,Pneumonia (J12-J18),171,1976
2007,Acute bronchitis and bronchiolitis (J20-J21),1,1980
2008,Acute bronchitis and bronchiolitis (J20-J21),3,1982
2009,Acute bronchitis and bronchiolitis (J20-J21),2,1984
2010,Acute bronchitis and bronchiolitis (J20-J21),1,1986
2011,Acute bronchitis and bronchiolitis (J20-J21),0,1988
2012,Acute bronchitis and bronchiolitis (J20-J21),1,1990
2013,Acute bronchitis and bronchiolitis (J20-J21),0,1992
2014,Acute bronchitis and bronchiolitis (J20-J21),2,1994
2015,Acute bronchitis and bronchiolitis (J20-J21),3,1996
2016,Acute bronchitis and bronchiolitis (J20-J21),0,1998
2017,Acute bronchitis and bronchiolitis (J20-J21),2,2000
2018,Acute bronchitis and bronchiolitis (J20-J21),3,2002
2019,Acute bronchitis and bronchiolitis (J20-J21),3,2004
2020 **,Acute bronchitis and bronchiolitis (J20-J21),2,2006
2007,Unspecified acute lower respiratory infection (J22U049U071),1,2010
2008,Unspecified acute lower respiratory infection (J22U049U071),0,2012
2009,Unspecified acute lower respiratory infection (J22U049U071),0,2014
2010,Unspecified acute lower respiratory infection (J22U049U071),0,2016
2011,Unspecified acute lower respiratory infection (J22U049U071),0,2018
2012,Unspecified acute lower respiratory infection (J22U049U071),0,2020
2013,Unspecified acute lower respiratory infection (J22U049U071),1,2022
2014,Unspecified acute lower respiratory infection (J22U049U071),1,2024
2015,Unspecified acute lower respiratory infection (J22U049U071),0,2026
2016,Unspecified acute lower respiratory infection (J22U049U071),0,2028
2017,Unspecified acute lower respiratory infection (J22U049U071),0,2030
2018,Unspecified acute lower respiratory infection (J22U049U071),0,2032
2019,Unspecified acute lower respiratory infection (J22U049U071),0,2034
2020 **,Unspecified acute lower respiratory infection (J22U049U071),1117,2036
2007,Bronchitis chronic and unspecified (J40-J42),6,2040
2008,Bronchitis chronic and unspecified (J40-J42),7,2042
2009,Bronchitis chronic and unspecified (J40-J42),5,2044
2010,Bronchitis chronic and unspecified (J40-J42),0,2046
2011,Bronchitis chronic and unspecified (J40-J42),4,2048
2012,Bronchitis chronic and unspecified (J40-J42),7,2050
2013,Bronchitis chronic and unspecified (J40-J42),3,2052
2014,Bronchitis chronic and unspecified (J40-J42),1,2054
2015,Bronchitis chronic and unspecified (J40-J42),2,2056
2016,Bronchitis chronic and unspecified (J40-J42),2,2058
2017,Bronchitis chronic and unspecified (J40-J42),5,2060
2018,Bronchitis chronic and unspecified (J40-J42),6,2062
2019,Bronchitis chronic and unspecified (J40-J42),5,2064
2020 **,Bronchitis chronic and unspecified (J40-J42),3,2066
2007,Emphysema (J43),46,2070
2008,Emphysema (J43),42,2072
2009,Emphysema (J43),36,2074
2010,Emphysema (J43),24,2076
2011,Emphysema (J43),41,2078
2012,Emphysema (J43),28,2080
2013,Emphysema (J43),28,2082
2014,Emphysema (J43),26,2084
2015,Emphysema (J43),27,2086
2016,Emphysema (J43),28,2088
